frame,trajectory_progress,z0,z1,case,case_short,train_original_sim_idx,original_sim_idx,final_p_ratio
42,0.42424242424242425,-0.9136795997619629,-1.300097942352295,selected trajectory sim 56,selected,56,2,0.12600592325434534
43,0.43434343434343436,-0.9755845069885254,-1.376090407371521,selected trajectory sim 56,selected,56,2,0.12600592325434534
44,0.4444444444444444,-1.0373754501342773,-1.4519472122192383,selected trajectory sim 56,selected,56,2,0.12600592325434534
45,0.45454545454545453,-1.0996160507202148,-1.5283503532409668,selected trajectory sim 56,selected,56,2,0.12600592325434534
46,0.46464646464646464,-1.161087155342102,-1.603814721107483,selected trajectory sim 56,selected,56,2,0.12600592325434534
47,0.47474747474747475,-1.2235573530197144,-1.6805038452148438,selected trajectory sim 56,selected,56,2,0.12600592325434534
48,0.48484848484848486,-1.2854273319244385,-1.756456971168518,selected trajectory sim 56,selected,56,2,0.12600592325434534
49,0.494949494949495,-1.3478330373764038,-1.8330607414245605,selected trajectory sim 56,selected,56,2,0.12600592325434534
50,0.5050505050505051,-1.4102035760879517,-1.9096347093582153,selected trajectory sim 56,selected,56,2,0.12600592325434534
51,0.5151515151515151,-1.4720687866210938,-1.9855778217315674,selected trajectory sim 56,selected,56,2,0.12600592325434534
52,0.5252525252525253,-1.5343832969665527,-2.0620815753936768,selected trajectory sim 56,selected,56,2,0.12600592325434534
53,0.5353535353535354,-1.5961264371871948,-2.1378769874572754,selected trajectory sim 56,selected,56,2,0.12600592325434534
54,0.5454545454545454,-1.6587965488433838,-2.2148149013519287,selected trajectory sim 56,selected,56,2,0.12600592325434534
55,0.5555555555555556,-1.7209858894348145,-2.29115891456604,selected trajectory sim 56,selected,56,2,0.12600592325434534
56,0.5656565656565656,-1.7828341722488403,-2.3670856952667236,selected trajectory sim 56,selected,56,2,0.12600592325434534
57,0.5757575757575758,-1.845132827758789,-2.443573474884033,selected trajectory sim 56,selected,56,2,0.12600592325434534
58,0.5858585858585859,-1.907515525817871,-2.5201594829559326,selected trajectory sim 56,selected,56,2,0.12600592325434534
59,0.5959595959595959,-1.9701803922653198,-2.5970869064331055,selected trajectory sim 56,selected,56,2,0.12600592325434534
60,0.6060606060606061,-2.0322091579437256,-2.6732442378997803,selected trajectory sim 56,selected,56,2,0.12600592325434534
61,0.6161616161616161,-2.0947206020355225,-2.749985456466675,selected trajectory sim 56,selected,56,2,0.12600592325434534
62,0.6262626262626263,-2.1569101810455322,-2.826338529586792,selected trajectory sim 56,selected,56,2,0.12600592325434534
63,0.6363636363636364,-2.2189533710479736,-2.9025111198425293,selected trajectory sim 56,selected,56,2,0.12600592325434534
64,0.6464646464646465,-2.282041072845459,-2.9799656867980957,selected trajectory sim 56,selected,56,2,0.12600592325434534
65,0.6565656565656566,-2.3439700603485107,-3.0559964179992676,selected trajectory sim 56,selected,56,2,0.12600592325434534
66,0.6666666666666666,-2.4070050716400146,-3.13338041305542,selected trajectory sim 56,selected,56,2,0.12600592325434534
67,0.6767676767676768,-2.468859910964966,-3.2093231678009033,selected trajectory sim 56,selected,56,2,0.12600592325434534
68,0.6868686868686869,-2.5318706035614014,-3.2866837978363037,selected trajectory sim 56,selected,56,2,0.12600592325434534
69,0.696969696969697,-2.594196081161499,-3.363205671310425,selected trajectory sim 56,selected,56,2,0.12600592325434534
70,0.7070707070707071,-2.656242609024048,-3.4393839836120605,selected trajectory sim 56,selected,56,2,0.12600592325434534
71,0.7171717171717171,-2.7190370559692383,-3.516481637954712,selected trajectory sim 56,selected,56,2,0.12600592325434534
72,0.7272727272727273,-2.7815616130828857,-3.5932435989379883,selected trajectory sim 56,selected,56,2,0.12600592325434534
73,0.7373737373737373,-2.844513177871704,-3.6705310344696045,selected trajectory sim 56,selected,56,2,0.12600592325434534
74,0.7474747474747475,-2.90657377243042,-3.7467267513275146,selected trajectory sim 56,selected,56,2,0.12600592325434534
75,0.7575757575757576,-2.969400405883789,-3.823868751525879,selected trajectory sim 56,selected,56,2,0.12600592325434534
76,0.7676767676767676,-3.0323946475982666,-3.9012105464935303,selected trajectory sim 56,selected,56,2,0.12600592325434534
77,0.7777777777777778,-3.0944924354553223,-3.977452039718628,selected trajectory sim 56,selected,56,2,0.12600592325434534
78,0.7878787878787878,-3.157790422439575,-4.055170059204102,selected trajectory sim 56,selected,56,2,0.12600592325434534
79,0.797979797979798,-3.220041275024414,-4.131608963012695,selected trajectory sim 56,selected,56,2,0.12600592325434534
80,0.8080808080808081,-3.2831544876098633,-4.2090935707092285,selected trajectory sim 56,selected,56,2,0.12600592325434534
81,0.8181818181818182,-3.345813035964966,-4.286030292510986,selected trajectory sim 56,selected,56,2,0.12600592325434534
82,0.8282828282828283,-3.4086360931396484,-4.363159656524658,selected trajectory sim 56,selected,56,2,0.12600592325434534
83,0.8383838383838383,-3.471359968185425,-4.440173625946045,selected trajectory sim 56,selected,56,2,0.12600592325434534
84,0.8484848484848485,-3.533522129058838,-4.516500949859619,selected trajectory sim 56,selected,56,2,0.12600592325434534
85,0.8585858585858586,-3.597123384475708,-4.594597816467285,selected trajectory sim 56,selected,56,2,0.12600592325434534
86,0.8686868686868687,-3.6593313217163086,-4.670980930328369,selected trajectory sim 56,selected,56,2,0.12600592325434534
87,0.8787878787878788,-3.7225749492645264,-4.748631954193115,selected trajectory sim 56,selected,56,2,0.12600592325434534
88,0.8888888888888888,-3.7852683067321777,-4.825611114501953,selected trajectory sim 56,selected,56,2,0.12600592325434534
89,0.898989898989899,-3.8483777046203613,-4.903099060058594,selected trajectory sim 56,selected,56,2,0.12600592325434534
90,0.9090909090909091,-3.9112319946289062,-4.980281829833984,selected trajectory sim 56,selected,56,2,0.12600592325434534
91,0.9191919191919192,-3.9737417697906494,-5.057034969329834,selected trajectory sim 56,selected,56,2,0.12600592325434534
92,0.9292929292929293,-4.03715705871582,-5.134899139404297,selected trajectory sim 56,selected,56,2,0.12600592325434534
93,0.9393939393939394,-4.099789142608643,-5.211808204650879,selected trajectory sim 56,selected,56,2,0.12600592325434534
94,0.9494949494949495,-4.163197994232178,-5.289667129516602,selected trajectory sim 56,selected,56,2,0.12600592325434534
95,0.9595959595959596,-4.22575044631958,-5.366471290588379,selected trajectory sim 56,selected,56,2,0.12600592325434534
96,0.9696969696969697,-4.289456844329834,-5.444690227508545,selected trajectory sim 56,selected,56,2,0.12600592325434534
97,0.9797979797979798,-4.351837635040283,-5.521295547485352,selected trajectory sim 56,selected,56,2,0.12600592325434534
98,0.98989898989899,-4.415273189544678,-5.599189281463623,selected trajectory sim 56,selected,56,2,0.12600592325434534
99,1.0,-4.478366374969482,-5.6766581535339355,selected trajectory sim 56,selected,56,2,0.12600592325434534
0,0.0,2.2322466373443604,2.265728235244751,selected trajectory sim 56,selected,56,3,-0.45584325610126514
1,0.010101010101010102,2.182152032852173,2.2042343616485596,selected trajectory sim 56,selected,56,3,-0.45584325610126514
2,0.020202020202020204,2.1415321826934814,2.154454231262207,selected trajectory sim 56,selected,56,3,-0.45584325610126514
3,0.030303030303030304,2.104039430618286,2.108574867248535,selected trajectory sim 56,selected,56,3,-0.45584325610126514
4,0.04040404040404041,2.0699212551116943,2.066863536834717,selected trajectory sim 56,selected,56,3,-0.45584325610126514
5,0.050505050505050504,2.0389606952667236,2.029022693634033,selected trajectory sim 56,selected,56,3,-0.45584325610126514
6,0.06060606060606061,2.008430004119873,1.991706132888794,selected trajectory sim 56,selected,56,3,-0.45584325610126514
7,0.0707070707070707,1.9778156280517578,1.9542970657348633,selected trajectory sim 56,selected,56,3,-0.45584325610126514
8,0.08080808080808081,1.9475667476654053,1.9173133373260498,selected trajectory sim 56,selected,56,3,-0.45584325610126514
9,0.09090909090909091,1.918412446975708,1.8816840648651123,selected trajectory sim 56,selected,56,3,-0.45584325610126514
10,0.10101010101010101,1.8891301155090332,1.8459093570709229,selected trajectory sim 56,selected,56,3,-0.45584325610126514
11,0.1111111111111111,1.8594903945922852,1.8096859455108643,selected trajectory sim 56,selected,56,3,-0.45584325610126514
12,0.12121212121212122,1.8291842937469482,1.7726414203643799,selected trajectory sim 56,selected,56,3,-0.45584325610126514
13,0.13131313131313133,1.8008358478546143,1.738004446029663,selected trajectory sim 56,selected,56,3,-0.45584325610126514
14,0.1414141414141414,1.773168921470642,1.7041964530944824,selected trajectory sim 56,selected,56,3,-0.45584325610126514
15,0.15151515151515152,1.7438868284225464,1.6684094667434692,selected trajectory sim 56,selected,56,3,-0.45584325610126514
16,0.16161616161616163,1.7153029441833496,1.6334846019744873,selected trajectory sim 56,selected,56,3,-0.45584325610126514
17,0.1717171717171717,1.6865003108978271,1.5982950925827026,selected trajectory sim 56,selected,56,3,-0.45584325610126514
18,0.18181818181818182,1.6587023735046387,1.5643192529678345,selected trajectory sim 56,selected,56,3,-0.45584325610126514
19,0.1919191919191919,1.630865216255188,1.5302969217300415,selected trajectory sim 56,selected,56,3,-0.45584325610126514
20,0.20202020202020202,1.6025986671447754,1.495752215385437,selected trajectory sim 56,selected,56,3,-0.45584325610126514
21,0.21212121212121213,1.573630452156067,1.460355520248413,selected trajectory sim 56,selected,56,3,-0.45584325610126514
22,0.2222222222222222,1.545615792274475,1.426123857498169,selected trajectory sim 56,selected,56,3,-0.45584325610126514
23,0.23232323232323232,1.5175563097000122,1.3918269872665405,selected trajectory sim 56,selected,56,3,-0.45584325610126514
24,0.24242424242424243,1.4901036024093628,1.3582875728607178,selected trajectory sim 56,selected,56,3,-0.45584325610126514
25,0.25252525252525254,1.4618641138076782,1.3237740993499756,selected trajectory sim 56,selected,56,3,-0.45584325610126514
26,0.26262626262626265,1.4332667589187622,1.2888209819793701,selected trajectory sim 56,selected,56,3,-0.45584325610126514
27,0.2727272727272727,1.404983401298523,1.2542567253112793,selected trajectory sim 56,selected,56,3,-0.45584325610126514
28,0.2828282828282828,1.3775358200073242,1.2207095623016357,selected trajectory sim 56,selected,56,3,-0.45584325610126514
29,0.29292929292929293,1.3502053022384644,1.1873167753219604,selected trajectory sim 56,selected,56,3,-0.45584325610126514
30,0.30303030303030304,1.321352243423462,1.1520323753356934,selected trajectory sim 56,selected,56,3,-0.45584325610126514
31,0.31313131313131315,1.2926779985427856,1.1169925928115845,selected trajectory sim 56,selected,56,3,-0.45584325610126514
32,0.32323232323232326,1.2654106616973877,1.0836716890335083,selected trajectory sim 56,selected,56,3,-0.45584325610126514
33,0.3333333333333333,1.237258791923523,1.0492664575576782,selected trajectory sim 56,selected,56,3,-0.45584325610126514
34,0.3434343434343434,1.209430456161499,1.0152509212493896,selected trajectory sim 56,selected,56,3,-0.45584325610126514
35,0.35353535353535354,1.181487798690796,0.9810997247695923,selected trajectory sim 56,selected,56,3,-0.45584325610126514
36,0.36363636363636365,1.1537961959838867,0.9472621083259583,selected trajectory sim 56,selected,56,3,-0.45584325610126514
37,0.37373737373737376,1.1253827810287476,0.9125240445137024,selected trajectory sim 56,selected,56,3,-0.45584325610126514
38,0.3838383838383838,1.0978885889053345,0.8789170980453491,selected trajectory sim 56,selected,56,3,-0.45584325610126514
39,0.3939393939393939,1.0693038702011108,0.8439813256263733,selected trajectory sim 56,selected,56,3,-0.45584325610126514
40,0.40404040404040403,1.0417975187301636,0.8103557229042053,selected trajectory sim 56,selected,56,3,-0.45584325610126514
41,0.41414141414141414,1.013766884803772,0.7761049866676331,selected trajectory sim 56,selected,56,3,-0.45584325610126514
42,0.42424242424242425,0.985864520072937,0.7419873476028442,selected trajectory sim 56,selected,56,3,-0.45584325610126514
43,0.43434343434343436,0.9574181437492371,0.7072153091430664,selected trajectory sim 56,selected,56,3,-0.45584325610126514
44,0.4444444444444444,0.9294624328613281,0.6730393171310425,selected trajectory sim 56,selected,56,3,-0.45584325610126514
45,0.45454545454545453,0.9009760022163391,0.6382200121879578,selected trajectory sim 56,selected,56,3,-0.45584325610126514
46,0.46464646464646464,0.8730508089065552,0.6040874123573303,selected trajectory sim 56,selected,56,3,-0.45584325610126514
47,0.47474747474747475,0.8457520008087158,0.5707140564918518,selected trajectory sim 56,selected,56,3,-0.45584325610126514
48,0.48484848484848486,0.8176171779632568,0.5363178849220276,selected trajectory sim 56,selected,56,3,-0.45584325610126514
49,0.494949494949495,0.7897135615348816,0.5022075772285461,selected trajectory sim 56,selected,56,3,-0.45584325610126514
50,0.5050505050505051,0.7609222531318665,0.46701282262802124,selected trajectory sim 56,selected,56,3,-0.45584325610126514
51,0.5151515151515151,0.7339088916778564,0.43398189544677734,selected trajectory sim 56,selected,56,3,-0.45584325610126514
52,0.5252525252525253,0.7059215307235718,0.39977309107780457,selected trajectory sim 56,selected,56,3,-0.45584325610126514
53,0.5353535353535354,0.6770757436752319,0.3645113408565521,selected trajectory sim 56,selected,56,3,-0.45584325610126514
54,0.5454545454545454,0.6494145393371582,0.3306887745857239,selected trajectory sim 56,selected,56,3,-0.45584325610126514
55,0.5555555555555556,0.620890200138092,0.2958090901374817,selected trajectory sim 56,selected,56,3,-0.45584325610126514
56,0.5656565656565656,0.5927343964576721,0.26139315962791443,selected trajectory sim 56,selected,56,3,-0.45584325610126514
57,0.5757575757575758,0.5654007792472839,0.22796861827373505,selected trajectory sim 56,selected,56,3,-0.45584325610126514
58,0.5858585858585859,0.5363296866416931,0.19242781400680542,selected trajectory sim 56,selected,56,3,-0.45584325610126514
59,0.5959595959595959,0.5080231428146362,0.15782515704631805,selected trajectory sim 56,selected,56,3,-0.45584325610126514
60,0.6060606060606061,0.4803779721260071,0.124017134308815,selected trajectory sim 56,selected,56,3,-0.45584325610126514
61,0.6161616161616161,0.4523719549179077,0.08977603912353516,selected trajectory sim 56,selected,56,3,-0.45584325610126514
62,0.6262626262626263,0.4250575304031372,0.05637725070118904,selected trajectory sim 56,selected,56,3,-0.45584325610126514
63,0.6363636363636364,0.3960832357406616,0.020937103778123856,selected trajectory sim 56,selected,56,3,-0.45584325610126514
64,0.6464646464646465,0.36793044209480286,-0.013478553853929043,selected trajectory sim 56,selected,56,3,-0.45584325610126514
65,0.6565656565656566,0.33984869718551636,-0.04781748354434967,selected trajectory sim 56,selected,56,3,-0.45584325610126514
66,0.6666666666666666,0.3115878701210022,-0.08238115161657333,selected trajectory sim 56,selected,56,3,-0.45584325610126514
67,0.6767676767676768,0.28304025530815125,-0.11729158461093903,selected trajectory sim 56,selected,56,3,-0.45584325610126514
