target,descriptor,standardized_weight,target_r2
initial_axis_p_ratio,right_mean_degree,-0.0028887009719827743,0.9954019558436302
initial_axis_p_ratio,top_mean_degree,-0.026028427739535866,0.9954019558436302
initial_axis_p_ratio,bottom_mean_degree,-0.013536410285827354,0.9954019558436302
initial_axis_p_ratio,left_right_degree_asymmetry,0.0070768578948718465,0.9954019558436302
initial_axis_p_ratio,top_bottom_degree_asymmetry,-0.008394278735818253,0.9954019558436302
initial_axis_p_ratio,hessian_lambda1,0.021274841058894867,0.9954019558436302
initial_axis_p_ratio,hessian_lambda2,-4.6724883548403486e-14,0.9954019558436302
initial_axis_p_ratio,hessian_lambda3,0.009134131738540689,0.9954019558436302
initial_axis_p_ratio,hessian_lambda4,0.0808113629752863,0.9954019558436302
initial_axis_p_ratio,hessian_lambda5,0.010778623734815876,0.9954019558436302
initial_axis_p_ratio,hessian_lambda6,0.013529777083751764,0.9954019558436302
initial_axis_p_ratio,hessian_lambda7,-0.019061069214165983,0.9954019558436302
initial_axis_p_ratio,hessian_lambda8,-0.29908180612290747,0.9954019558436302
initial_axis_p_ratio,hessian_lambda9,0.032999196594838104,0.9954019558436302
