latent_dim,repeat,train_networks,train_frames_per_network,split,signal,target,pearson_r,corr_r2,n
2,1,1,2,val,z1,descriptor_distance_to_train,0.13245472416100354,0.017544253952567535,25
2,1,1,2,val,z1,final_p_ratio_delta_to_train,0.3669317918131571,0.13463893984321407,25
2,1,1,2,val,z2,final_p_ratio,,,0
2,1,1,2,val,z2,stiffness_mean,,,0
2,1,1,2,val,z2,stiffness_std,,,0
2,1,1,2,val,z2,stiffness_min,,,0
2,1,1,2,val,z2,stiffness_max,,,0
2,1,1,2,val,z2,near_zero_stiffness_edge_count,,,0
2,1,1,2,val,z2,near_zero_stiffness_edge_fraction,,,0
2,1,1,2,val,z2,horizontal_stiffness,,,0
2,1,1,2,val,z2,vertical_stiffness,,,0
2,1,1,2,val,z2,diagonal_stiffness,,,0
2,1,1,2,val,z2,vertical_minus_horizontal_stiffness,,,0
2,1,1,2,val,z2,vertical_over_horizontal_stiffness,,,0
2,1,1,2,val,z2,horizontal_edge_fraction,,,0
2,1,1,2,val,z2,vertical_edge_fraction,,,0
2,1,1,2,val,z2,diagonal_edge_fraction,,,0
2,1,1,2,val,z2,edge_length_mean,,,0
2,1,1,2,val,z2,edge_length_std,,,0
2,1,1,2,val,z2,bbox_x_span,,,0
2,1,1,2,val,z2,bbox_y_span,,,0
2,1,1,2,val,z2,bbox_aspect_y_over_x,,,0
2,1,1,2,val,z2,descriptor_distance_to_train,,,0
2,1,1,2,val,z2,final_p_ratio_delta_to_train,,,0
2,1,1,2,val,z3,final_p_ratio,,,0
2,1,1,2,val,z3,stiffness_mean,,,0
2,1,1,2,val,z3,stiffness_std,,,0
2,1,1,2,val,z3,stiffness_min,,,0
2,1,1,2,val,z3,stiffness_max,,,0
2,1,1,2,val,z3,near_zero_stiffness_edge_count,,,0
2,1,1,2,val,z3,near_zero_stiffness_edge_fraction,,,0
2,1,1,2,val,z3,horizontal_stiffness,,,0
2,1,1,2,val,z3,vertical_stiffness,,,0
2,1,1,2,val,z3,diagonal_stiffness,,,0
2,1,1,2,val,z3,vertical_minus_horizontal_stiffness,,,0
2,1,1,2,val,z3,vertical_over_horizontal_stiffness,,,0
2,1,1,2,val,z3,horizontal_edge_fraction,,,0
2,1,1,2,val,z3,vertical_edge_fraction,,,0
2,1,1,2,val,z3,diagonal_edge_fraction,,,0
2,1,1,2,val,z3,edge_length_mean,,,0
2,1,1,2,val,z3,edge_length_std,,,0
2,1,1,2,val,z3,bbox_x_span,,,0
2,1,1,2,val,z3,bbox_y_span,,,0
2,1,1,2,val,z3,bbox_aspect_y_over_x,,,0
2,1,1,2,val,z3,descriptor_distance_to_train,,,0
2,1,1,2,val,z3,final_p_ratio_delta_to_train,,,0
2,1,1,4,val,z0,final_p_ratio,-0.21223107647482536,0.04504202982166317,25
2,1,1,4,val,z0,stiffness_mean,0.45676165159763993,0.2086312063702038,25
2,1,1,4,val,z0,stiffness_std,0.33462020330019104,0.11197068045666118,25
2,1,1,4,val,z0,stiffness_min,-0.30180586438807644,0.09108677977903398,25
2,1,1,4,val,z0,stiffness_max,0.5326991392993426,0.2837683730102605,25
2,1,1,4,val,z0,near_zero_stiffness_edge_count,0.6063150279058989,0.3676179130645309,25
2,1,1,4,val,z0,near_zero_stiffness_edge_fraction,0.6109582663143921,0.37327000317788767,25
2,1,1,4,val,z0,horizontal_stiffness,0.32467604373989745,0.1054145333785918,25
2,1,1,4,val,z0,vertical_stiffness,0.40223515923408226,0.1617931233240675,25
2,1,1,4,val,z0,diagonal_stiffness,0.4308835360228124,0.18566062161552224,25
2,1,1,4,val,z0,vertical_minus_horizontal_stiffness,0.03800952474495855,0.0014447239713376162,25
2,1,1,4,val,z0,vertical_over_horizontal_stiffness,-0.19083968395935547,0.036419784973706675,25
2,1,1,4,val,z0,horizontal_edge_fraction,0.025805941461035313,0.0006659466146903814,25
2,1,1,4,val,z0,vertical_edge_fraction,-0.09036793036972521,0.008166362839307504,25
2,1,1,4,val,z0,diagonal_edge_fraction,0.046794867906218805,0.0021897596623604667,25
2,1,1,4,val,z0,edge_length_mean,0.1365894343116933,0.018656673565588377,25
2,1,1,4,val,z0,edge_length_std,0.04883676794968079,0.0023850299037709685,25
2,1,1,4,val,z0,bbox_x_span,0.011385380443512444,0.00012962688784351562,25
2,1,1,4,val,z0,bbox_y_span,0.03381999514254019,0.0011437920714414422,25
2,1,1,4,val,z0,bbox_aspect_y_over_x,0.2222921557978681,0.04941380252926366,25
2,1,1,4,val,z0,descriptor_distance_to_train,0.02825730540566213,0.0007984753087888622,25
2,1,1,4,val,z0,final_p_ratio_delta_to_train,-0.21223107647482536,0.04504202982166317,25
2,1,1,4,val,z1,final_p_ratio,0.4533091310282526,0.20548916827358948,25
2,1,1,4,val,z1,stiffness_mean,-0.7001991450878853,0.4902788427818054,25
2,1,1,4,val,z1,stiffness_std,-0.5734907202916949,0.32889160626068703,25
2,1,1,4,val,z1,stiffness_min,0.4991722969983663,0.24917298209062522,25
2,1,1,4,val,z1,stiffness_max,-0.7331305144384342,0.5374803512007632,25
2,1,1,4,val,z1,near_zero_stiffness_edge_count,-0.6429349387739934,0.4133653354963187,25
2,1,1,4,val,z1,near_zero_stiffness_edge_fraction,-0.6412776953216711,0.411237082517074,25
2,1,1,4,val,z1,horizontal_stiffness,-0.5865951523907722,0.34409387280835324,25
2,1,1,4,val,z1,vertical_stiffness,-0.6427751098622282,0.4131598418583995,25
2,1,1,4,val,z1,diagonal_stiffness,-0.3784937048012823,0.14325748457420023,25
2,1,1,4,val,z1,vertical_minus_horizontal_stiffness,0.1501956211439973,0.022558724610831166,25
2,1,1,4,val,z1,vertical_over_horizontal_stiffness,0.4355320537459658,0.18968816984017886,25
2,1,1,4,val,z1,horizontal_edge_fraction,0.05723308207086859,0.00327562568333078,25
2,1,1,4,val,z1,vertical_edge_fraction,0.13225350890607723,0.01749099061796985,25
2,1,1,4,val,z1,diagonal_edge_fraction,-0.13759012688613934,0.018931043016543924,25
2,1,1,4,val,z1,edge_length_mean,-0.1529384590969824,0.023390172270959356,25
2,1,1,4,val,z1,edge_length_std,-0.07358811523373818,0.005415210703653929,25
2,1,1,4,val,z1,bbox_x_span,-0.03452480314669067,0.0011919620323177422,25
2,1,1,4,val,z1,bbox_y_span,-0.054190691492929904,0.0029366310444819054,25
2,1,1,4,val,z1,bbox_aspect_y_over_x,-0.1999949151758011,0.039997966096175876,25
2,1,1,4,val,z1,descriptor_distance_to_train,0.0032646327642751895,1.0657827085579064e-05,25
2,1,1,4,val,z1,final_p_ratio_delta_to_train,0.4533091310282526,0.20548916827358948,25
2,1,1,4,val,z2,final_p_ratio,,,0
2,1,1,4,val,z2,stiffness_mean,,,0
2,1,1,4,val,z2,stiffness_std,,,0
2,1,1,4,val,z2,stiffness_min,,,0
2,1,1,4,val,z2,stiffness_max,,,0
2,1,1,4,val,z2,near_zero_stiffness_edge_count,,,0
2,1,1,4,val,z2,near_zero_stiffness_edge_fraction,,,0
2,1,1,4,val,z2,horizontal_stiffness,,,0
2,1,1,4,val,z2,vertical_stiffness,,,0
2,1,1,4,val,z2,diagonal_stiffness,,,0
2,1,1,4,val,z2,vertical_minus_horizontal_stiffness,,,0
2,1,1,4,val,z2,vertical_over_horizontal_stiffness,,,0
2,1,1,4,val,z2,horizontal_edge_fraction,,,0
2,1,1,4,val,z2,vertical_edge_fraction,,,0
2,1,1,4,val,z2,diagonal_edge_fraction,,,0
2,1,1,4,val,z2,edge_length_mean,,,0
2,1,1,4,val,z2,edge_length_std,,,0
2,1,1,4,val,z2,bbox_x_span,,,0
2,1,1,4,val,z2,bbox_y_span,,,0
2,1,1,4,val,z2,bbox_aspect_y_over_x,,,0
2,1,1,4,val,z2,descriptor_distance_to_train,,,0
2,1,1,4,val,z2,final_p_ratio_delta_to_train,,,0
2,1,1,4,val,z3,final_p_ratio,,,0
2,1,1,4,val,z3,stiffness_mean,,,0
2,1,1,4,val,z3,stiffness_std,,,0
2,1,1,4,val,z3,stiffness_min,,,0
2,1,1,4,val,z3,stiffness_max,,,0
2,1,1,4,val,z3,near_zero_stiffness_edge_count,,,0
2,1,1,4,val,z3,near_zero_stiffness_edge_fraction,,,0
2,1,1,4,val,z3,horizontal_stiffness,,,0
2,1,1,4,val,z3,vertical_stiffness,,,0
2,1,1,4,val,z3,diagonal_stiffness,,,0
2,1,1,4,val,z3,vertical_minus_horizontal_stiffness,,,0
2,1,1,4,val,z3,vertical_over_horizontal_stiffness,,,0
2,1,1,4,val,z3,horizontal_edge_fraction,,,0
2,1,1,4,val,z3,vertical_edge_fraction,,,0
2,1,1,4,val,z3,diagonal_edge_fraction,,,0
2,1,1,4,val,z3,edge_length_mean,,,0
2,1,1,4,val,z3,edge_length_std,,,0
2,1,1,4,val,z3,bbox_x_span,,,0
2,1,1,4,val,z3,bbox_y_span,,,0
2,1,1,4,val,z3,bbox_aspect_y_over_x,,,0
2,1,1,4,val,z3,descriptor_distance_to_train,,,0
2,1,1,4,val,z3,final_p_ratio_delta_to_train,,,0
4,1,1,1,val,z0,final_p_ratio,-0.8427504847207151,0.7102283794970002,25
4,1,1,1,val,z0,stiffness_mean,0.9458904272193587,0.8947087003052209,25
4,1,1,1,val,z0,stiffness_std,0.9001294331748018,0.81023299646759,25
4,1,1,1,val,z0,stiffness_min,-0.844925861773232,0.7138997118932388,25
4,1,1,1,val,z0,stiffness_max,0.891662942149353,0.7950628024024405,25
4,1,1,1,val,z0,near_zero_stiffness_edge_count,0.2836132456615656,0.08043647311468756,25
4,1,1,1,val,z0,near_zero_stiffness_edge_fraction,0.2834712518887116,0.08035595064735337,25
4,1,1,1,val,z0,horizontal_stiffness,0.8482956682391406,0.7196055407532901,25
4,1,1,1,val,z0,vertical_stiffness,0.9084904103703461,0.8253548257348798,25
4,1,1,1,val,z0,diagonal_stiffness,-0.5550907928447524,0.3081257883010158,25
4,1,1,1,val,z0,vertical_minus_horizontal_stiffness,0.37884836203064115,0.14352608141329976,25
4,1,1,1,val,z0,vertical_over_horizontal_stiffness,0.10811460455841634,0.01168876771882274,25
4,1,1,1,val,z0,horizontal_edge_fraction,0.04965825051492435,0.002465941844202984,25
4,1,1,1,val,z0,vertical_edge_fraction,0.32365606201187425,0.10475324647703418,25
4,1,1,1,val,z0,diagonal_edge_fraction,-0.270723540702496,0.073291235490496,25
4,1,1,1,val,z0,edge_length_mean,-0.3518388102662754,0.12379054840958814,25
4,1,1,1,val,z0,edge_length_std,-0.4910563188874686,0.24113630831931124,25
4,1,1,1,val,z0,bbox_x_span,-0.4546788938899493,0.20673289654898777,25
4,1,1,1,val,z0,bbox_y_span,-0.4356718514997514,0.18980996218922144,25
4,1,1,1,val,z0,bbox_aspect_y_over_x,0.048768366881173024,0.002378353608256694,25
4,1,1,1,val,z0,descriptor_distance_to_train,0.3942813928099723,0.1554578167161717,25
4,1,1,1,val,z0,final_p_ratio_delta_to_train,-0.8427504847207151,0.7102283794970002,25
4,1,1,1,val,z1,final_p_ratio,0.8430012636219364,0.7106511304681815,25
4,1,1,1,val,z1,stiffness_mean,-0.9528415378251018,0.907906996204905,25
4,1,1,1,val,z1,stiffness_std,-0.9028811404244106,0.8151943537340842,25
4,1,1,1,val,z1,stiffness_min,0.8348892886247866,0.6970401242604023,25
4,1,1,1,val,z1,stiffness_max,-0.8828768173622953,0.7794714746357757,25
4,1,1,1,val,z1,near_zero_stiffness_edge_count,-0.288259565141949,0.08309357689582554,25
4,1,1,1,val,z1,near_zero_stiffness_edge_fraction,-0.29013912165906103,0.08418070991709141,25
4,1,1,1,val,z1,horizontal_stiffness,-0.8606918135493423,0.7407903979108559,25
4,1,1,1,val,z1,vertical_stiffness,-0.9055340003579904,0.8199918258043449,25
4,1,1,1,val,z1,diagonal_stiffness,0.5553770006822444,0.30844361288680566,25
4,1,1,1,val,z1,vertical_minus_horizontal_stiffness,-0.35334000396077225,0.12484915839899856,25
4,1,1,1,val,z1,vertical_over_horizontal_stiffness,-0.08061752597883207,0.006499185494947663,25
4,1,1,1,val,z1,horizontal_edge_fraction,-0.034983432407108786,0.0012238405429827492,25
4,1,1,1,val,z1,vertical_edge_fraction,-0.3408320262710769,0.11616647013204805,25
4,1,1,1,val,z1,diagonal_edge_fraction,0.2752181891598249,0.07574505164441314,25
4,1,1,1,val,z1,edge_length_mean,0.3814801790777788,0.1455271270292142,25
4,1,1,1,val,z1,edge_length_std,0.5288241847634508,0.27965501839072837,25
4,1,1,1,val,z1,bbox_x_span,0.49016357046807085,0.24026032581400747,25
4,1,1,1,val,z1,bbox_y_span,0.4703065092731105,0.22118821266465838,25
4,1,1,1,val,z1,bbox_aspect_y_over_x,-0.04807910644230325,0.002311600476290326,25
4,1,1,1,val,z1,descriptor_distance_to_train,-0.41280369409228457,0.17040688985623645,25
4,1,1,1,val,z1,final_p_ratio_delta_to_train,0.8430012636219363,0.7106511304681813,25
4,1,1,1,val,z2,final_p_ratio,0.5607530401128581,0.31444397199581264,25
4,1,1,1,val,z2,stiffness_mean,-0.6722053689082607,0.4518600579890908,25
4,1,1,1,val,z2,stiffness_std,-0.6324103140476478,0.3999428053138445,25
4,1,1,1,val,z2,stiffness_min,0.5576325792152497,0.3109540934022517,25
4,1,1,1,val,z2,stiffness_max,-0.6296460806325219,0.3964541868558963,25
4,1,1,1,val,z2,near_zero_stiffness_edge_count,-0.26142890227291354,0.06834507094362058,25
4,1,1,1,val,z2,near_zero_stiffness_edge_fraction,-0.26165035506300993,0.06846090830459917,25
4,1,1,1,val,z2,horizontal_stiffness,-0.5655615287185585,0.31985984276647283,25
4,1,1,1,val,z2,vertical_stiffness,-0.6310765045891112,0.39825755464441054,25
4,1,1,1,val,z2,diagonal_stiffness,0.29591852791159984,0.0875677751613683,25
4,1,1,1,val,z2,vertical_minus_horizontal_stiffness,-0.30112499483477884,0.09067626251424558,25
4,1,1,1,val,z2,vertical_over_horizontal_stiffness,-0.09586702633169364,0.009190486737681641,25
4,1,1,1,val,z2,horizontal_edge_fraction,-0.17974265647892923,0.03230742255810236,25
4,1,1,1,val,z2,vertical_edge_fraction,-0.30994634320578335,0.09606673566663725,25
4,1,1,1,val,z2,diagonal_edge_fraction,0.33464507287132444,0.11198732479705405,25
4,1,1,1,val,z2,edge_length_mean,0.23088203004340996,0.053306511796966057,25
4,1,1,1,val,z2,edge_length_std,0.6234401823003568,0.38867766090670214,25
4,1,1,1,val,z2,bbox_x_span,0.653909270209066,0.42759733366535324,25
4,1,1,1,val,z2,bbox_y_span,0.6292966588017296,0.39601428477902045,25
4,1,1,1,val,z2,bbox_aspect_y_over_x,-0.04139227423258917,0.0017133203661458653,25
4,1,1,1,val,z2,descriptor_distance_to_train,-0.4923747760044186,0.24243292004540137,25
4,1,1,1,val,z2,final_p_ratio_delta_to_train,0.5607530401128581,0.31444397199581264,25
4,1,1,1,val,z3,final_p_ratio,-0.875512981813211,0.76652298132346,25
4,1,1,1,val,z3,stiffness_mean,0.9541690960007786,0.910438663762943,25
4,1,1,1,val,z3,stiffness_std,0.9149648323450831,0.837160644428266,25
4,1,1,1,val,z3,stiffness_min,-0.901305018023103,0.8123507355136261,25
4,1,1,1,val,z3,stiffness_max,0.928327893532878,0.8617926779111905,25
4,1,1,1,val,z3,near_zero_stiffness_edge_count,0.19990270914823174,0.03996109312480253,25
4,1,1,1,val,z3,near_zero_stiffness_edge_fraction,0.19970161291706393,0.039880734201676836,25
4,1,1,1,val,z3,horizontal_stiffness,0.8710597527302779,0.7587450928265329,25
4,1,1,1,val,z3,vertical_stiffness,0.9441018595742006,0.8913283212514636,25
4,1,1,1,val,z3,diagonal_stiffness,-0.6583922588670451,0.43348036653605015,25
4,1,1,1,val,z3,vertical_minus_horizontal_stiffness,0.4104963466293385,0.168507250596034,25
4,1,1,1,val,z3,vertical_over_horizontal_stiffness,0.15096075108937754,0.022789148369469003,25
4,1,1,1,val,z3,horizontal_edge_fraction,-0.05466624711663824,0.002988398573817359,25
4,1,1,1,val,z3,vertical_edge_fraction,0.31356603308239583,0.09832365710303016,25
4,1,1,1,val,z3,diagonal_edge_fraction,-0.20366849353001695,0.041480855256786554,25
4,1,1,1,val,z3,edge_length_mean,-0.35047608462005914,0.12283348589060686,25
4,1,1,1,val,z3,edge_length_std,-0.2604525113879535,0.06783551068829205,25
4,1,1,1,val,z3,bbox_x_span,-0.18365944347306812,0.033730791176837104,25
4,1,1,1,val,z3,bbox_y_span,-0.17419930566892958,0.03034539809553716,25
4,1,1,1,val,z3,bbox_aspect_y_over_x,0.03175166681841227,0.001008168345747463,25
4,1,1,1,val,z3,descriptor_distance_to_train,0.21220672107257763,0.04503169246837476,25
4,1,1,1,val,z3,final_p_ratio_delta_to_train,-0.875512981813211,0.76652298132346,25
4,1,1,2,val,z0,final_p_ratio,-0.8311296071507988,0.690776423882641,25
4,1,1,2,val,z0,stiffness_mean,0.9093695707822599,0.8269530162647115,25
4,1,1,2,val,z0,stiffness_std,0.8814748597138393,0.7769979283075327,25
4,1,1,2,val,z0,stiffness_min,-0.8663018807855296,0.7504789486525459,25
4,1,1,2,val,z0,stiffness_max,0.8332125609582315,0.6942431717385746,25
4,1,1,2,val,z0,near_zero_stiffness_edge_count,0.2858254231420978,0.08169617251435926,25
4,1,1,2,val,z0,near_zero_stiffness_edge_fraction,0.2548450392906984,0.06494599405107761,25
4,1,1,2,val,z0,horizontal_stiffness,0.8889957280181723,0.7903134044345601,25
4,1,1,2,val,z0,vertical_stiffness,0.8722092100859736,0.7607489061587981,25
4,1,1,2,val,z0,diagonal_stiffness,-0.5389626137490939,0.290480699019255,25
4,1,1,2,val,z0,vertical_minus_horizontal_stiffness,0.2940569905911242,0.08646951371550853,25
4,1,1,2,val,z0,vertical_over_horizontal_stiffness,0.044361719917122656,0.001967962194005237,25
4,1,1,2,val,z0,horizontal_edge_fraction,-0.10358098706910257,0.010729020882209594,25
4,1,1,2,val,z0,vertical_edge_fraction,-0.03911466371481759,0.0015299569175232677,25
4,1,1,2,val,z0,diagonal_edge_fraction,0.1254667226590862,0.015741898494812057,25
4,1,1,2,val,z0,edge_length_mean,0.175899316615854,0.030940569585924452,25
4,1,1,2,val,z0,edge_length_std,0.289357556072623,0.08372779525632115,25
4,1,1,2,val,z0,bbox_x_span,0.29234668892631005,0.0854665865261767,25
4,1,1,2,val,z0,bbox_y_span,0.2974474937167871,0.0884750115183981,25
4,1,1,2,val,z0,bbox_aspect_y_over_x,-0.007222765188264491,5.216833696480538e-05,25
4,1,1,2,val,z0,descriptor_distance_to_train,-0.3833237355400396,0.14693708622837023,25
4,1,1,2,val,z0,final_p_ratio_delta_to_train,-0.8311296071507988,0.690776423882641,25
4,1,1,2,val,z1,final_p_ratio,0.8252691613297922,0.6810691886419786,25
4,1,1,2,val,z1,stiffness_mean,-0.906728348009912,0.822156297084784,25
4,1,1,2,val,z1,stiffness_std,-0.8767222340296645,0.7686418756419658,25
4,1,1,2,val,z1,stiffness_min,0.8635245614453164,0.745674668219326,25
4,1,1,2,val,z1,stiffness_max,-0.8271615913733175,0.684196298243239,25
4,1,1,2,val,z1,near_zero_stiffness_edge_count,-0.27654351758591394,0.0764763171187907,25
4,1,1,2,val,z1,near_zero_stiffness_edge_fraction,-0.24544354512580857,0.06024253384392483,25
4,1,1,2,val,z1,horizontal_stiffness,-0.8860948018094718,0.785163997793767,25
4,1,1,2,val,z1,vertical_stiffness,-0.8701617556439408,0.7571814809853454,25
4,1,1,2,val,z1,diagonal_stiffness,0.5383897235251941,0.28986349439753495,25
4,1,1,2,val,z1,vertical_minus_horizontal_stiffness,-0.294636039985635,0.0868103960584167,25
4,1,1,2,val,z1,vertical_over_horizontal_stiffness,-0.04537465557214471,0.0020588593682907635,25
4,1,1,2,val,z1,horizontal_edge_fraction,0.11824602492549634,0.013982122410681102,25
4,1,1,2,val,z1,vertical_edge_fraction,0.032090012181420005,0.0010297688818036842,25
4,1,1,2,val,z1,diagonal_edge_fraction,-0.1342406307727003,0.018020546950252448,25
4,1,1,2,val,z1,edge_length_mean,-0.18164902383624038,0.03299636786065902,25
4,1,1,2,val,z1,edge_length_std,-0.2978127240722099,0.08869241861931022,25
4,1,1,2,val,z1,bbox_x_span,-0.3002452939022724,0.09014723651046193,25
4,1,1,2,val,z1,bbox_y_span,-0.30600248678529113,0.09363752191878227,25
4,1,1,2,val,z1,bbox_aspect_y_over_x,0.004409987030292729,1.9447985607350084e-05,25
4,1,1,2,val,z1,descriptor_distance_to_train,0.37425410359460204,0.14006613405739912,25
4,1,1,2,val,z1,final_p_ratio_delta_to_train,0.8252691613297921,0.6810691886419784,25
4,1,1,2,val,z2,final_p_ratio,-0.8062022339879877,0.6499620420872221,25
4,1,1,2,val,z2,stiffness_mean,0.8857178314540864,0.7844960769557295,25
4,1,1,2,val,z2,stiffness_std,0.8537181309529286,0.7288346471177617,25
4,1,1,2,val,z2,stiffness_min,-0.8446214853669872,0.7133854535435358,25
4,1,1,2,val,z2,stiffness_max,0.801605884214705,0.6425719936076391,25
4,1,1,2,val,z2,near_zero_stiffness_edge_count,0.25349260654656697,0.06425850157377261,25
4,1,1,2,val,z2,near_zero_stiffness_edge_fraction,0.22204060932794356,0.04930203219072446,25
4,1,1,2,val,z2,horizontal_stiffness,0.8687017099842718,0.7546426609295979,25
4,1,1,2,val,z2,vertical_stiffness,0.8496096989597041,0.721836640566399,25
4,1,1,2,val,z2,diagonal_stiffness,-0.5334679312711871,0.28458803369476,25
4,1,1,2,val,z2,vertical_minus_horizontal_stiffness,0.282164760168639,0.07961695188102556,25
4,1,1,2,val,z2,vertical_over_horizontal_stiffness,0.03911768462214489,0.001530193250197591,25
4,1,1,2,val,z2,horizontal_edge_fraction,-0.11890188248140941,0.014137657657622895,25
4,1,1,2,val,z2,vertical_edge_fraction,-0.014105262548546741,0.00019895843156343533,25
4,1,1,2,val,z2,diagonal_edge_fraction,0.12198797543692204,0.014881066151199095,25
4,1,1,2,val,z2,edge_length_mean,0.18724714729035255,0.03506149416837498,25
4,1,1,2,val,z2,edge_length_std,0.3113082234000636,0.09691280995650389,25
4,1,1,2,val,z2,bbox_x_span,0.3160870082309454,0.09991099677238972,25
4,1,1,2,val,z2,bbox_y_span,0.3184741012145319,0.10142575314440391,25
4,1,1,2,val,z2,bbox_aspect_y_over_x,-0.03227100158889301,0.0010414175435503352,25
4,1,1,2,val,z2,descriptor_distance_to_train,-0.34542259141298387,0.11931676665846119,25
4,1,1,2,val,z2,final_p_ratio_delta_to_train,-0.8062022339879877,0.6499620420872221,25
4,1,1,2,val,z3,final_p_ratio,-0.8297602609478287,0.6885020906482088,25
4,1,1,2,val,z3,stiffness_mean,0.9051462221231608,0.8192896834238302,25
4,1,1,2,val,z3,stiffness_std,0.8759099137205831,0.7672181769539994,25
4,1,1,2,val,z3,stiffness_min,-0.8606869339396784,0.7407819982544844,25
4,1,1,2,val,z3,stiffness_max,0.8262187088159473,0.6826373547974911,25
4,1,1,2,val,z3,near_zero_stiffness_edge_count,0.27454579449326855,0.07537539327394005,25
4,1,1,2,val,z3,near_zero_stiffness_edge_fraction,0.24514150044274696,0.06009435523932131,25
4,1,1,2,val,z3,horizontal_stiffness,0.885489480257442,0.7840916196465948,25
4,1,1,2,val,z3,vertical_stiffness,0.8671844982397451,0.7520089539873185,25
4,1,1,2,val,z3,diagonal_stiffness,-0.5352668527381492,0.28651060364020353,25
4,1,1,2,val,z3,vertical_minus_horizontal_stiffness,0.28984451210298556,0.08400984119621774,25
4,1,1,2,val,z3,vertical_over_horizontal_stiffness,0.04264301196231173,0.0018184264692178616,25
4,1,1,2,val,z3,horizontal_edge_fraction,-0.10535532671502433,0.011099744867229519,25
4,1,1,2,val,z3,vertical_edge_fraction,-0.03850169262886161,0.0014823803352873367,25
4,1,1,2,val,z3,diagonal_edge_fraction,0.12669784850797156,0.01605234481654891,25
4,1,1,2,val,z3,edge_length_mean,0.1759417355403129,0.030955494304937402,25
4,1,1,2,val,z3,edge_length_std,0.28600397010992945,0.08179827091864142,25
4,1,1,2,val,z3,bbox_x_span,0.2892609338860833,0.08367188787264906,25
4,1,1,2,val,z3,bbox_y_span,0.29301996260849383,0.08586069848708312,25
4,1,1,2,val,z3,bbox_aspect_y_over_x,-0.015829346519419425,0.00025056821123185585,25
4,1,1,2,val,z3,descriptor_distance_to_train,-0.37657145842521095,0.14180606330049036,25
4,1,1,2,val,z3,final_p_ratio_delta_to_train,-0.8297602609478286,0.6885020906482087,25
4,1,1,4,val,z0,final_p_ratio,0.8444100464253709,0.713028326504097,25
4,1,1,4,val,z0,stiffness_mean,-0.9309336071962543,0.8666373810074298,25
4,1,1,4,val,z0,stiffness_std,-0.8854104890301546,0.7839517340846176,25
4,1,1,4,val,z0,stiffness_min,0.8357028444653739,0.698399244247517,25
4,1,1,4,val,z0,stiffness_max,-0.8995203194020419,0.8091368050171515,25
4,1,1,4,val,z0,near_zero_stiffness_edge_count,-0.30473944373997924,0.09286612857095197,25
4,1,1,4,val,z0,near_zero_stiffness_edge_fraction,-0.27265329720666276,0.07433982047766477,25
4,1,1,4,val,z0,horizontal_stiffness,-0.9067854418550648,0.8222598375602852,25
4,1,1,4,val,z0,vertical_stiffness,-0.8695707385508213,0.7561532693438209,25
4,1,1,4,val,z0,diagonal_stiffness,0.39966281663020753,0.15973036699679088,25
4,1,1,4,val,z0,vertical_minus_horizontal_stiffness,0.10196475320583982,0.010396810896327822,25
4,1,1,4,val,z0,vertical_over_horizontal_stiffness,0.3859744945465811,0.14897631044048879,25
4,1,1,4,val,z0,horizontal_edge_fraction,0.01661226622019618,0.0002759673889706711,25
4,1,1,4,val,z0,vertical_edge_fraction,-0.31407980701410965,0.09864612517402035,25
4,1,1,4,val,z0,diagonal_edge_fraction,0.21844559350004414,0.047718477319586526,25
4,1,1,4,val,z0,edge_length_mean,-0.18303123719981232,0.03350043379089396,25
4,1,1,4,val,z0,edge_length_std,0.3185159466695693,0.1014524082828119,25
4,1,1,4,val,z0,bbox_x_span,0.4277548151105154,0.1829741818502312,25
4,1,1,4,val,z0,bbox_y_span,0.39597003275968295,0.1567922668437044,25
4,1,1,4,val,z0,bbox_aspect_y_over_x,-0.33863185328191425,0.11467153205714391,25
4,1,1,4,val,z0,descriptor_distance_to_train,-0.6351260736687113,0.4033851294538333,25
4,1,1,4,val,z0,final_p_ratio_delta_to_train,0.8444100464253707,0.7130283265040966,25
4,1,1,4,val,z1,final_p_ratio,0.8344244379399702,0.6962641426314352,25
4,1,1,4,val,z1,stiffness_mean,-0.9253002510707533,0.8561805546315991,25
4,1,1,4,val,z1,stiffness_std,-0.8675163696826157,0.7525846516673047,25
4,1,1,4,val,z1,stiffness_min,0.8137201256206376,0.6621404428400661,25
4,1,1,4,val,z1,stiffness_max,-0.8809552460555308,0.7760821455527608,25
4,1,1,4,val,z1,near_zero_stiffness_edge_count,-0.32833828047007246,0.10780602642204397,25
4,1,1,4,val,z1,near_zero_stiffness_edge_fraction,-0.2978681301450522,0.08872542295610976,25
4,1,1,4,val,z1,horizontal_stiffness,-0.8883171775635254,0.7891074079544278,25
4,1,1,4,val,z1,vertical_stiffness,-0.8579097147689502,0.7360090786949415,25
4,1,1,4,val,z1,diagonal_stiffness,0.35888065822335097,0.12879532684682565,25
4,1,1,4,val,z1,vertical_minus_horizontal_stiffness,0.08742195545437256,0.0076425982954663,25
4,1,1,4,val,z1,vertical_over_horizontal_stiffness,0.36324406588922525,0.1319462514037358,25
4,1,1,4,val,z1,horizontal_edge_fraction,-0.015824109148962408,0.00025040243035827576,25
4,1,1,4,val,z1,vertical_edge_fraction,-0.3167318203253433,0.10031904600660556,25
4,1,1,4,val,z1,diagonal_edge_fraction,0.2530062873497014,0.06401218143847966,25
