split,sim_idx,frame,horizontal_strain,p_ratio
test,71,11,-0.0005563091635644454,-0.27393486175341925
test,71,12,-0.0006058697090403316,-0.28925768918553263
test,71,13,-0.0006554302545162179,-0.30271485676215854
test,71,14,-0.000704354047801836,-0.31414868105515587
test,71,15,-0.0007539145932777223,-0.32363347534117987
test,71,16,-0.0008028383865633402,-0.3327240725697265
test,71,17,-0.0008517621798489581,-0.3411929645679327
test,71,18,-0.0009018533521500681,-0.34854322176739705
test,71,19,-0.0009508832708007307,-0.3549840328467153
test,71,20,-0.0009998070640863488,-0.36087781089135734
test,71,21,-0.001049367609562235,-0.3666718274242659
test,71,22,-0.0010988220296730767,-0.3720437524635396
test,71,23,-0.0011483825751489628,-0.37667295004712537
test,71,24,-0.0011979431206248492,-0.3808491418247516
test,71,25,-0.0012467607885454225,-0.3849022243420197
test,71,26,-0.0012963213340213087,-0.3890255597715048
test,71,27,-0.001345881879497195,-0.3925875361387729
test,71,28,-0.0013954424249730812,-0.39590351182870637
test,71,29,-0.0014443662182586992,-0.3990503252822852
test,71,30,-0.0014939267637345856,-0.4020383823051068
test,71,31,-0.001543381183845427,-0.4049951028403526
test,71,32,-0.001593472356146537,-0.40763079425318516
test,71,33,-0.0016430329016224234,-0.4101215905356556
test,71,34,-0.001692487321733265,-0.41267461886840595
test,71,35,-0.0017420478672091513,-0.4151072003965795
test,71,36,-0.0017920329141452164,-0.417326866885562
test,71,37,-0.0018421240864463263,-0.4193510566579711
test,71,38,-0.001891154005096989,-0.4212734381688975
test,71,39,-0.001941245177398099,-0.4232405527903679
test,71,40,-0.001991336349699209,-0.42500067774554723
test,71,41,-0.002041427522000319,-0.4267879813796022
test,71,42,-0.0020915186943014285,-0.42834641602974594
test,71,43,-0.0021409731144122705,-0.42993694829760404
test,71,44,-0.0021910642867133804,-0.43161708525374015
test,71,45,-0.002240518706824222,-0.43309876126668917
test,71,46,-0.002290609879125332,-0.43441463529633645
test,71,47,-0.002340701051426442,-0.4358199312397609
test,71,48,-0.0023901554715372833,-0.43707921015769735
test,71,49,-0.0024402466438383933,-0.4385056326494478
test,71,50,-0.0024903378161395032,-0.43977615339565757
test,71,51,-0.002541065740630881,-0.440945049336509
test,71,52,-0.002591156912931991,-0.44213643663058666
test,71,53,-0.002641248085233101,-0.44333947206875385
test,71,54,-0.0026912331321691666,-0.44447791769596917
test,71,55,-0.002741324304470276,-0.4455201514315009
test,71,56,-0.002791415476771386,-0.4464434417181478
test,71,57,-0.002841506649072496,-0.4474970984988299
test,71,58,-0.0028921284481988295,-0.4485892186009985
test,71,59,-0.0029422196204999394,-0.4495358882455657
test,71,60,-0.0029923107928010494,-0.45041299907820775
test,71,61,-0.0030424019651021593,-0.451340492106386
test,71,62,-0.003093023764228493,-0.45225893341262485
test,71,63,-0.0031436455633548264,-0.45313710302091403
test,71,64,-0.0031937367356559363,-0.45389542173574166
test,71,65,-0.0032442524094172254,-0.45461370347508384
test,71,66,-0.0032943435817183353,-0.45547303736321515
test,71,67,-0.0033444347540194453,-0.4563081654123169
test,71,68,-0.0033951626785108232,-0.4571180251008659
test,71,69,-0.0034456783522721123,-0.4578193019125898
test,71,70,-0.0034957695245732222,-0.45853084239551384
test,71,71,-0.0035464974490646006,-0.4592452311498694
test,71,72,-0.00359658862136571,-0.4600063254917317
test,71,73,-0.003647104295126999,-0.4605992186687661
test,71,74,-0.003697195467428109,-0.46122736064708986
test,71,75,-0.0037479233919194875,-0.46192493421623343
test,71,76,-0.003798439065680776,-0.46265515765444426
test,71,77,-0.0038491669901721546,-0.4632954529452354
test,71,78,-0.0038992581624732645,-0.46380165978564575
test,71,79,-0.003950410588424822,-0.4643695356785023
test,71,80,-0.004000501760725931,-0.46505292547063687
test,71,81,-0.004051654186677489,-0.46565202259524
test,71,82,-0.004101745358978599,-0.46621666292030833
test,71,83,-0.0041518365312797085,-0.4667807503396384
test,71,84,-0.004202988957231266,-0.4672982845636544
test,71,85,-0.0042530801295323755,-0.467900557419289
test,71,86,-0.004304232555483933,-0.46841826571522227
test,71,87,-0.0043543237277850425,-0.4689248638476589
test,71,88,-0.0044054761537366,-0.46940258972242416
test,71,89,-0.0044555673260377095,-0.46995334332249145
test,71,90,-0.0045068258773543115,-0.47054678182935206
test,71,91,-0.004556917049655422,-0.47103046477547567
test,71,92,-0.004607538848781755,-0.4714755412046148
test,71,93,-0.004658160647908089,-0.4719405003380663
test,71,94,-0.004708782447034422,-0.47246378483114965
test,71,95,-0.004759404246160756,-0.47294752698970627
test,71,96,-0.004809495418461865,-0.47335998464161894
test,71,97,-0.004860117217588199,-0.4738303864809889
test,71,98,-0.004910845142079578,-0.4743022445435136
test,71,99,-0.004961997568031134,-0.4747974156811213
test,71,100,-0.0050125132417924234,-0.47517426796613293
test,71,101,-0.005062604414093533,-0.47553854905706955
test,71,102,-0.0051137568400450905,-0.47598018897001776
test,71,103,-0.005164484764536468,-0.4764142503815187
test,71,104,-0.005215106563662802,-0.4768389672389172
test,71,105,-0.005266365114979404,-0.47719881477198817
test,71,106,-0.005316456287280514,-0.47761415350002556
test,71,107,-0.005366971961041803,-0.4780560452252143
test,71,108,-0.005417699885533181,-0.47849019863694303
test,71,109,-0.005468852311484739,-0.47885152808027764
test,71,110,-0.005518943483785848,-0.4791972565211821
test,71,111,-0.005569459157547137,-0.47958516030116893
test,71,112,-0.005620717708863739,-0.48004297245504346
test,71,113,-0.005671339507990073,-0.48044068414438784
test,71,114,-0.005721961307116406,-0.48076941362162573
test,71,115,-0.00577258310624274,-0.48113412070769435
test,71,116,-0.005823311030734118,-0.4815399710320983
test,71,117,-0.005873826704495407,-0.48188791817600685
test,71,118,-0.005925085255812009,-0.48222520255001744
test,71,119,-0.005975176428113118,-0.48252477592363185
test,71,120,-0.006026328854064676,-0.482860781674811
test,71,121,-0.006076420026365785,-0.4832309153125392
test,71,122,-0.006127041825492119,-0.48359483279434234
test,71,123,-0.006177663624618452,-0.4839131814096124
test,71,124,-0.006228285423744787,-0.48423555326346335
test,71,125,-0.006279543975061388,-0.48458730392709426
test,71,126,-0.006330165774187722,-0.4849291618996826
test,71,127,-0.006380787573314056,-0.48524404086265605
test,71,128,-0.006431939999265612,-0.4855160208643815
test,71,129,-0.006482561798391946,-0.48583046974114247
test,71,130,-0.006532652970693056,-0.4861810511572067
test,71,131,-0.006583805396644613,-0.4865099654992678
test,71,132,-0.006633896568945723,-0.48678473778850656
test,71,133,-0.006685155120262325,-0.4870920425375871
test,71,134,-0.00673514016719839,-0.487406682465605
test,71,135,-0.006786398718514992,-0.48775719916829235
test,71,136,-0.006837020517641326,-0.48803841096545403
test,71,137,-0.006887748442132704,-0.4883078870342536
test,71,138,-0.006938264115893993,-0.4886320799170672
test,71,139,-0.00698941654184555,-0.48894390082258
test,71,140,-0.00703950771414666,-0.4892319125547694
test,71,141,-0.007090660140098217,-0.4894775677732258
test,71,142,-0.007141388064589595,-0.4897234921046807
test,71,143,-0.007192540490541153,-0.4900454717696097
test,71,144,-0.007242631662842262,-0.49036688617121355
test,71,145,-0.00729378408879382,-0.4906277326437417
test,71,146,-0.007344512013285198,-0.4908477520208431
test,71,147,-0.007395027687046487,-0.49113488248650883
test,71,148,-0.007445755611537865,-0.4914546812530205
test,71,149,-0.007496908037489422,-0.49173036780589274
test,71,150,-0.007547529836615756,-0.49196263437752863
test,71,151,-0.007598151635742089,-0.49218817281469784
test,71,152,-0.007649304061693646,-0.4924784691724177
test,71,153,-0.007699395233994756,-0.49277199742185895
test,71,154,-0.007750123158486134,-0.4930195410629719
test,71,155,-0.007801275584437692,-0.4932079086091419
test,71,156,-0.007851897383564024,-0.4934772188917524
test,71,157,-0.007902519182690358,-0.4937708787719831
test,71,158,-0.007953247107181738,-0.4940400666634661
test,71,159,-0.008003338279482847,-0.4942717917263
test,71,160,-0.008054490705434405,-0.4945277102395481
test,71,161,-0.008105006379195694,-0.49480581103045845
test,71,162,-0.00815615880514725,-0.49509364548494983
test,71,163,-0.00820624997744836,-0.49534816469391624
test,71,164,-0.008256977901939739,-0.49558793893482833
test,71,165,-0.008307493575701028,-0.49583151369082606
test,71,166,-0.008358858252382674,-0.49613728862792966
test,71,167,-0.008409373926143963,-0.4963778107247947
test,71,168,-0.008460526352095519,-0.4965880433170153
test,71,169,-0.00851061752439663,-0.49678298363441104
test,71,170,-0.008561345448888008,-0.4970313500903502
test,71,171,-0.008612497874839566,-0.49728638821915466
test,71,172,-0.008662589047140675,-0.4975274033009953
test,71,173,-0.008713741473092233,-0.49772957873507784
test,71,174,-0.00876446939758361,-0.49796837198875366
test,71,175,-0.0088149850713449,-0.49824624405224427
test,71,176,-0.008865712995836278,-0.49851784587444015
test,71,177,-0.008916865421787835,-0.49870529756730614
test,71,178,-0.008966956594088945,-0.4989149721666773
test,71,179,-0.009018109020040502,-0.4991540889734968
test,72,0,0.0,
test,72,1,-7.09143104508897e-05,0.2477211796246649
test,72,2,-0.0001396926476954273,0.23384285331187987
test,72,3,-0.0002083285867262081,0.2252236135957066
test,72,4,-0.00027774771593265133,0.22243116185359302
test,72,5,-0.00034574286300152653,0.21958041958041957
test,72,6,-0.0004143788020323073,0.2183938986092418
test,72,7,-0.0004830147410630881,0.2168795199261425
test,72,8,-0.0005517930783076258,0.2157774184855834
test,72,9,-0.0006196458271627441,0.21448684920016775
test,72,10,-0.0006883529653004032,0.21370793787748057
test,72,11,-0.0007562769132624,0.213060103931758
test,72,12,-0.0008249128522931808,0.21260338007910823
test,72,13,-0.0008936911895377185,0.21237652527600231
test,72,14,-0.0009623271285684993,0.2122263336416898
test,72,15,-0.0010303222756373744,0.21176470588235294
test,72,16,-0.0010989582146681551,0.21160202360876898
test,72,17,-0.0011676653528058143,0.21126492252984505
test,72,18,-0.0012363724909434737,0.21081356643776053
test,72,19,-0.0013050084299742544,0.2105741640387511
test,72,20,-0.0013730035770431297,0.2104623856182687
test,72,21,-0.0014416395160739104,0.21035041262822327
test,72,22,-0.0015110586452803537,0.2101943653676254
test,72,23,-0.0015797657834180129,0.21008403361344538
test,72,24,-0.0016476897313800096,0.21002902071944388
test,72,25,-0.0017163968695176688,0.20982268201550722
test,72,26,-0.001785104007655328,0.20967808930425752
test,72,27,-0.0018530279556173248,0.2095116195352186
test,72,28,-0.001921735093754984,0.2094158035834828
test,72,29,-0.001990371032785765,0.20917284272466574
test,72,30,-0.002059078170923424,0.20911479894884624
test,72,31,-0.002127002118885421,0.20908314896433985
test,72,32,-0.0021956380579162015,0.20892046509273166
test,72,33,-0.002265128386229523,0.20888292475370668
test,72,34,-0.002332340343122736,0.20883502239730597
test,72,35,-0.0024009762821535167,0.20871846308155234
test,72,36,-0.002469683420291176,0.20861399060892002
test,72,37,-0.002539102549497619,0.20857964414473587
test,72,38,-0.0026070264974596157,0.20846479633893295
test,72,39,-0.002675733635597275,0.20837256965601286
test,72,40,-0.00274372878266615,0.2082551341425543
test,72,41,-0.002812364721696931,0.20818294385752298
test,72,42,-0.002881000660727712,0.20810883793897153
test,72,43,-0.002948995807796587,0.20810410229356646
test,72,44,-0.003017702945934246,0.20806225910195664
test,72,45,-0.003087050876033811,0.20803427830720853
test,72,46,-0.0031550460231026863,0.20798205856797314
test,72,47,-0.0032237531612403455,0.20786981704514113
test,72,48,-0.003292389100271126,0.2078138362515191
test,72,49,-0.0033610962384087854,0.2077073159977513
test,72,50,-0.0034298033765464446,0.20768923312916573
test,72,51,-0.0034984393155772253,0.2076021224092098
test,72,52,-0.003566363263539222,0.20756814026923717
test,72,53,-0.0036351416007837597,0.20752947890869436
test,72,54,-0.0037037775398145404,0.20750187546886723
test,72,55,-0.003771701487776537,0.2074424725744198
test,72,56,-0.0038404086259141964,0.2074170524691358
test,72,57,-0.003909115764051856,0.20737462567757098
test,72,58,-0.003977751703082636,0.2073535300855863
test,72,59,-0.004046458841220296,0.20723623979199474
test,72,60,-0.004115165979357955,0.20718246966041268
test,72,61,-0.004183089927319952,0.20718510909606122
test,72,62,-0.004251725866350732,0.20710023086640242
test,72,63,-0.00432050420359527,0.2070547281597517
test,72,64,-0.004389140142626051,0.20700365459440753
test,72,65,-0.004457064090588048,0.20695444043681333
test,72,66,-0.004525771228725707,0.20695694876411852
test,72,67,-0.004594478366863366,0.20687403250773995
test,72,68,-0.004663114305894147,0.20687463756027422
test,72,69,-0.004731821444031806,0.20682177582238645
test,72,70,-0.004799816591100682,0.20683428253924155
test,72,71,-0.004868452530131462,0.20675015597181856
test,72,72,-0.004937088469162243,0.20668777384310666
test,72,73,-0.00500586680640678,0.206646735832581
test,72,74,-0.005073790754368777,0.20659926269299558
test,72,75,-0.005141714702330774,0.20656722437896588
test,72,76,-0.005210350641361555,0.20651810782954827
test,72,77,-0.005279840969674876,0.20644731303493757
test,72,78,-0.005347764917636873,0.20642989722137572
test,72,79,-0.005416400856667654,0.20640846803971444
test,72,80,-0.005485107994805313,0.20635681632487693
test,72,81,-0.00555303194276731,0.20636254501800722
test,72,82,-0.005621739080904969,0.20639699584952895
test,72,83,-0.005691229409218291,0.20634331758243188
test,72,84,-0.0057591533571802874,0.20629091797754254
test,72,85,-0.005827789296211069,0.20627526247553193
test,72,86,-0.005896496434348727,0.20619107143978843
test,72,87,-0.0059644203823107245,0.2061670671658936
test,72,88,-0.006033127520448383,0.20614379726942345
test,72,89,-0.006101763459479164,0.20608676123361921
test,72,90,-0.006170470597616823,0.20600593030095676
test,72,91,-0.00623839454557882,0.20600667276159718
test,72,92,-0.006307101683716479,0.20596007046388726
test,72,93,-0.00637573762274726,0.20598554731974814
test,72,94,-0.00644444476088492,0.20589181857888325
test,72,95,-0.006513151899022579,0.205870812553667
test,72,96,-0.006581859037160238,0.2058557063030719
test,72,97,-0.006648999794946572,0.2057909510124975
test,72,98,-0.006717706933084232,0.2057982039790299
test,72,99,-0.0067864140712218905,0.2057613393285895
test,72,100,-0.006855050010252672,0.20573712927448545
test,72,101,-0.00692375714839033,0.20572849807445442
test,72,102,-0.00699246428652799,0.2057010296173891
test,72,103,-0.00706110022555877,0.205663603558241
test,72,104,-0.0071290241735207675,0.20559145593949343
test,72,105,-0.007197802510765305,0.20557001883084142
test,72,106,-0.007266438449796086,0.20552574040946134
test,72,107,-0.007335145587933745,0.2054953599450666
test,72,108,-0.007403852726071404,0.20545039817519709
test,72,109,-0.007472488665102185,0.20538949163127035
test,72,110,-0.007539700621995398,0.2053798136661215
test,72,111,-0.007608336561026179,0.2053597068028171
test,72,112,-0.007677114898270716,0.20531446404368106
test,72,113,-0.007745750837301497,0.20529712673901612
test,72,114,-0.007813674785263494,0.20528677784254348
test,72,115,-0.007882381923401153,0.2052407080311173
test,72,116,-0.007951089061538812,0.20522540983606558
test,72,117,-0.008019725000569593,0.20521404263768128
test,72,118,-0.008088432138707252,0.20518819333482893
test,72,119,-0.00815713927684491,0.20515439580893235
test,72,120,-0.008224351233738124,0.20515210041283433
test,72,121,-0.008292987172768905,0.2051032481303717
test,72,122,-0.008361694310906564,0.20508108299604105
test,72,123,-0.008430401449044223,0.2050370929982299
test,72,124,-0.008499037388075004,0.20500431331201366
test,72,125,-0.008567744526212662,0.2049373752042113
test,72,126,-0.008636451664350323,0.20493339107393227
test,72,127,-0.008705087603381104,0.20488006159631442
test,72,128,-0.0087730115513431,0.20482853223593964
test,72,129,-0.008841718689480759,0.20483128609539444
test,72,130,-0.008909642637442755,0.20478082351181076
test,72,131,-0.008978349775580416,0.2047385351369185
test,72,132,-0.009046985714611195,0.20473707475197275
test,72,133,-0.009115764051855733,0.20470544269913032
test,73,0,0.0,
test,73,1,-6.416184888262629e-05,0.13740053050397877
test,73,2,-0.0001270209191077373,0.037350993377483446
test,73,3,-0.0001898148503999726,-0.050387596899224806
test,73,4,-0.0002499380854443016,-0.11570901423299948
test,73,5,-0.0003086282639653638,-0.16267087276550998
test,73,6,-0.0003673835814193018,-0.19797220522681583
test,73,7,-0.0004261388988732398,-0.2250878373327353
test,73,8,-0.0004842428269984201,-0.24629351446672326
test,73,9,-0.0005422816161907247,-0.2631182234591523
test,73,10,-0.0006010369336446627,-0.2770537948290242
test,73,11,-0.0006584243335082097,-0.2891098484848485
test,73,12,-0.0007157465944388809,-0.2995359729389826
test,73,13,-0.0007731339943024278,-0.3090094415106417
test,73,14,-0.0008305213941659748,-0.3167860988378569
test,73,15,-0.000887843655096646,-0.32418857598115625
test,73,16,-0.0009445796656314354,-0.33065039594963
test,73,17,-0.0010013156761662246,-0.33679452724163206
test,73,18,-0.0010579865477681383,-0.342339744513971
test,73,19,-0.0011140060300412942,-0.3474911911720521
test,73,20,-0.0011706769016432078,-0.35196907590930315
test,73,21,-0.0012259798556547303,-0.3562269931071967
test,73,22,-0.0012827158661895197,-0.3601942663145983
test,73,23,-0.0013380188202010421,-0.36397871284896044
test,73,24,-0.001394038302474198,-0.36734517481308615
test,73,25,-0.0014499926458144783,-0.37072685031530034
test,73,26,-0.001504709349430119,-0.37372347215573637
test,73,27,-0.001560663692770399,-0.37667326048128447
test,73,28,-0.0016159666467819218,-0.37940550050930644
test,73,29,-0.0016719861290550777,-0.3820584343596896
test,73,30,-0.001727354221999476,-0.3845781549789985
test,73,31,-0.0017826571760109985,-0.3869343370974488
test,73,32,-0.0018379601300225212,-0.3891679901468253
test,73,33,-0.0018926768336381618,-0.3913494483387295
test,73,34,-0.001948631176978442,-0.3933676037646628
test,73,35,-0.0020039341309899647,-0.39538812650048905
test,73,36,-0.002058650834605605,-0.39711264155836673
test,73,37,-0.0021139537886171278,-0.39884482202688876
test,73,38,-0.0021692567426286505,-0.4006142506142506
test,73,39,-0.0022238431683785395,-0.40229854478703875
test,73,40,-0.0022785598719941803,-0.4039272142458789
test,73,41,-0.0023331462977440693,-0.4054816708213648
test,73,42,-0.0023885143906884677,-0.4069352308243462
test,73,43,-0.002443882483632866,-0.4082703863696696
test,73,44,-0.0024991202987115126,-0.4096516262943133
test,73,45,-0.0025538370023271534,-0.41099950411126357
test,73,46,-0.002609139956338676,-0.4122863428668133
test,73,47,-0.002663791521021441,-0.4135912895602818
test,73,48,-0.002719159613965839,-0.4147573067482673
test,73,49,-0.002773029511454095,-0.4159666091083403
test,73,50,-0.00282768107613686,-0.4171347293888018
test,73,51,-0.0028816161125579916,-0.41817237904251964
test,73,52,-0.00293698420550239,-0.4193390575079872
test,73,53,-0.0029923522984467883,-0.42044163172538107
test,73,54,-0.00304628733486792,-0.42140384615384613
test,73,55,-0.003100873760617809,-0.4223147440073262
test,73,56,-0.0031555904642334496,-0.423272720528917
test,73,57,-0.0032101768899833387,-0.4242087425520672
test,73,58,-0.003264828454666104,-0.4251712558764271
test,73,59,-0.0033194800193488685,-0.4260776943459009
test,73,60,-0.003374066445098758,-0.42697854805478125
test,73,61,-0.003428066620452765,-0.4279072143879011
test,73,62,-0.00348271818513553,-0.42876294533632736
test,73,63,-0.003537369749818295,-0.4295939571857374
test,73,64,-0.0035920213145010597,-0.4303596071109668
test,73,65,-0.003646672879183825,-0.43117381399624316
test,73,66,-0.00370132444386659,-0.43188581505565965
test,73,67,-0.0037546080909589634,-0.43267955608292036
test,73,68,-0.003809194516708853,-0.4334021091242549
test,73,69,-0.0038638460813916176,-0.43410806007019237
test,73,70,-0.003917846256745625,-0.43482069938377016
test,73,71,-0.003972432682495514,-0.4355139776445528
test,73,72,-0.004026432857849521,-0.4362335684224964
test,73,73,-0.0040810844225322865,-0.43689389516255356
test,73,74,-0.004135019458953418,-0.4375987805649019
test,73,75,-0.004189671023636183,-0.4382351106521302
test,73,76,-0.004242954670728557,-0.43884454112029986
test,73,77,-0.004297606235411321,-0.4394258554106241
test,73,78,-0.004352192661161211,-0.4400527887384025
test,73,79,-0.004406909364776852,-0.4406236426098746
test,73,80,-0.004460844401197983,-0.4412382122222439
test,73,81,-0.004514779437619115,-0.44179403400884565
test,73,82,-0.00456943100230188,-0.4423715916296766
test,73,83,-0.004622714649394254,-0.4429310712092924
test,73,84,-0.004676714824748261,-0.44346426471043426
test,73,85,-0.00473130125049815,-0.44402772764259973
test,73,86,-0.004785236286919282,-0.44453448150746233
test,73,87,-0.004839171323340413,-0.4450561932089909
test,73,88,-0.004894539416284811,-0.4455601787276295
test,73,89,-0.004947823063377185,-0.44606519630188063
test,73,90,-0.0050017580997983166,-0.4465667604852366
test,73,91,-0.005056474803413958,-0.4470802085238705
test,73,92,-0.005110409839835089,-0.4475441443377077
test,73,93,-0.005164344876256221,-0.44804170535524507
test,73,94,-0.005218279912677352,-0.4485132569992861
test,73,95,-0.005272214949098484,-0.44901837299088193
test,73,96,-0.005326931652714124,-0.4494789380415874
test,73,97,-0.005380866689135256,-0.4499372472458513
test,73,98,-0.005435518253818021,-0.45036737380815867
test,73,99,-0.005489518429172028,-0.45078594289498164
test,73,100,-0.005542736937331526,-0.45121595887488686
test,73,101,-0.005596737112685534,-0.4516202153418165
test,73,102,-0.005650672149106665,-0.45203187332292655
test,73,103,-0.00570532371378943,-0.4524428996519165
test,73,104,-0.005759258750210562,-0.4528720104072851
test,73,105,-0.0058132589255645685,-0.45329606335895645
test,73,106,-0.0058665425726569425,-0.45370906770091807
test,73,107,-0.005921128998406832,-0.4541382345931802
test,73,108,-0.005974412645499206,-0.45449858086651473
test,73,109,-0.006028347681920338,-0.4549083269671505
test,73,110,-0.0060823478572743445,-0.4553011700471709
test,73,111,-0.006136348032628352,-0.4556554275506042
test,73,112,-0.006189631679720726,-0.45603126582925546
test,73,113,-0.0062435667161418575,-0.45638285622164393
test,73,114,-0.006297501752562989,-0.4567902361960249
test,73,115,-0.0063514367889841205,-0.45714311578623384
test,73,116,-0.006405371825405252,-0.4575046668581275
test,73,117,-0.0064593720007592595,-0.4578361495955794
test,73,118,-0.006513372176113267,-0.4582061371777452
test,73,119,-0.006567307212534399,-0.45856517935258095
test,73,120,-0.006621958777217163,-0.45892692915025424
test,73,121,-0.006675893813638294,-0.4592463204450315
test,73,122,-0.006729177460730668,-0.4596086965798289
test,73,123,-0.006782395968890167,-0.45997697490942335
test,73,124,-0.006836396144244174,-0.46031639404829877
test,73,125,-0.006890396319598181,-0.4606394808851275
test,73,126,-0.006944331356019313,-0.46095903146499184
test,73,127,-0.006998266392440444,-0.4612877570430619
test,73,128,-0.007052266567794452,-0.46159634572440805
test,73,129,-0.007106201604215583,-0.461959768166481
test,73,130,-0.007160201779569591,-0.4622701585610554
test,73,131,-0.007214136815990722,-0.46258530439310175
test,73,132,-0.007268071852411854,-0.46285076404831216
test,73,133,-0.007321355499504228,-0.4631426882406599
test,73,134,-0.007375290535925359,-0.46342932415261645
test,73,135,-0.007429290711279367,-0.46373787437563885
test,73,136,-0.007483225747700498,-0.46404833374173
test,73,137,-0.007536509394792872,-0.4643344469910337
test,73,138,-0.007590509570146879,-0.46466022421541586
test,73,139,-0.007643793217239253,-0.4649158955531413
test,73,140,-0.007697076864331627,-0.4652383343562276
test,73,141,-0.007751011900752758,-0.4655493344757796
test,73,142,-0.00780494693717389,-0.4658300358294124
test,73,143,-0.007858230584266265,-0.466124286213728
test,73,144,-0.007912165620687396,-0.4663942281612209
test,73,145,-0.00796544926777977,-0.4667025823366735
test,73,146,-0.008018732914872144,-0.4669767574585872
test,74,0,0.0,
test,74,1,-6.197644701714489e-05,0.1762820512820513
test,74,2,-0.00012286558794626968,0.1030157459300774
test,74,3,-0.00018363391708783668,0.03770900035574529
test,74,4,-0.00024506671106097155,-0.014035556743750835
test,74,5,-0.0003058954460963174,-0.052986512524084775
test,74,6,-0.00036732824006945226,-0.08322171622466291
test,74,7,-0.0004287610340425871,-0.10767345688466841
test,74,8,-0.0004908582928472898,-0.12593039629853148
test,74,9,-0.0005522306809266457,-0.1417581106870229
test,74,10,-0.0006137238807935594,-0.15578348190312533
test,74,11,-0.0006758211395982622,-0.16673992673992674
test,74,12,-0.0007378579925091859,-0.17649957442996014
test,74,13,-0.0007999552513138886,-0.18517905880406915
test,74,14,-0.0008613880452870234,-0.19258547829427583
test,74,15,-0.0009234853040917261,-0.19932541533603645
test,74,16,-0.0009855825628964287,-0.20570717097957397
test,74,17,-0.0010469549509757848,-0.2106897316478155
test,74,18,-0.0011096562687182762,-0.21534823860405256
test,74,19,-0.0011710890626914112,-0.21995291180892407
test,74,20,-0.0012338507863276817,-0.22371364653243847
test,74,21,-0.0012952835803008165,-0.22776650658722616
test,74,22,-0.0013579244921495292,-0.2312690006864764
test,74,23,-0.001420021750954232,-0.23426319123477934
test,74,24,-0.0014815149508211457,-0.23736169829990106
test,74,25,-0.0015442162685636372,-0.2399585384814719
test,74,26,-0.00160631352736834,-0.24240976865888608
test,74,27,-0.0016682899743854847,-0.2450139030586729
test,74,28,-0.0017310516980217554,-0.2471205602608377
test,74,29,-0.0017924844919948901,-0.24920812371902365
test,74,30,-0.0018551858097373818,-0.25126098861507423
test,74,31,-0.0019178871274798733,-0.2530204501473178
test,74,32,-0.0019793199214530083,-0.2546117980944658
test,74,33,-0.0020420816450892787,-0.2565001556432983
test,74,34,-0.0021041184980002026,-0.2580824706200404
test,74,35,-0.0021661553509111264,-0.25959919034595713
test,74,36,-0.002228252609715829,-0.26100085633159564
test,74,37,-0.0022909539274583207,-0.26236769779545055
test,74,38,-0.0023530511862630233,-0.2636419287331122
test,74,39,-0.002415752504005515,-0.2650074222055743
test,74,40,-0.00247718529797865,-0.26606509916393845
test,74,41,-0.002539886615721141,-0.2672325034979804
test,74,42,-0.002601983874525844,-0.26840897961287663
test,74,43,-0.0026640207274367675,-0.26924287242746553
test,74,44,-0.002726722045179259,-0.2703763394559748
test,74,45,-0.002788819303983962,-0.2713624060150376
test,74,46,-0.002850916562788665,-0.272140948838961
test,74,47,-0.0029130138215933674,-0.27315353509752194
test,74,48,-0.00297565473344208,-0.27400196279709865
test,74,49,-0.0030370875274152147,-0.27471956677902415
test,74,50,-0.0030998492510514856,-0.2755965210610114
test,74,51,-0.003162490162900198,-0.2763618986938515
test,74,52,-0.0032245874217049007,-0.2770289975835347
test,74,53,-0.0032866846805096033,-0.27783739588124073
test,74,54,-0.003348781939314306,-0.27852177314995935
test,74,55,-0.003410879198119009,-0.2791687186053383
test,74,56,-0.0034728556451361537,-0.2798904894117192
test,74,57,-0.003535617368772424,-0.2805083215314279
test,74,58,-0.003597654221683348,-0.28115424856139304
test,74,59,-0.0036597514804880505,-0.28181250459187424
test,74,60,-0.0037224527982305422,-0.28230693507455273
test,74,61,-0.003784550057035245,-0.2829362329655491
test,74,62,-0.0038466473158399474,-0.28352038318998674
test,74,63,-0.003908684168750872,-0.28402453396646793
test,74,64,-0.003971385486493363,-0.28461219270537824
test,74,65,-0.004033422339404287,-0.28509247369211016
test,74,66,-0.004096123657146778,-0.28550780576337165
test,74,67,-0.004157616857013692,-0.28613958304681625
test,74,68,-0.004220318174756183,-0.28663435786251756
test,74,69,-0.004282415433560886,-0.2870116504701825
test,74,70,-0.004345116751303378,-0.28751752069571684
test,74,71,-0.004406549545276513,-0.2879426451051354
test,74,72,-0.004469190457125225,-0.2883926151251393
test,74,73,-0.004531287715929928,-0.28884499134838887
test,74,74,-0.00459398903367242,-0.2892392451060837
test,74,75,-0.0046554822335393336,-0.2896498380754106
test,74,76,-0.004718183551281825,-0.29010672297682916
test,74,77,-0.004780884869024317,-0.29038867765103504
test,74,78,-0.004842317662997452,-0.2908174614208258
test,74,79,-0.004905018980739943,-0.2912462765446334
test,74,80,-0.004967055833650867,-0.29154297642769034
test,74,81,-0.00502915309245557,-0.2920156112974381
test,74,82,-0.005091250351260272,-0.2923648675457275
test,74,83,-0.005153951669002764,-0.29269185036129153
test,74,84,-0.005216048927807466,-0.2930831902284084
test,74,85,-0.00527808578071839,-0.2933967079239505
test,74,86,-0.005340183039523093,-0.29371740624665
