split,sim_idx,frame,frame_order,frame_frac,final_p_ratio,z0,latent_dim,repeat,seed,train_networks,train_frames_per_network,z1
test,4,75,5,0.2631578947368421,0.18341754005038485,169.02423095703125,2,3,414973285,1,1,292.1910400390625
test,4,90,6,0.3157894736842105,0.18341754005038485,216.4516143798828,2,3,414973285,1,1,368.9704284667969
test,4,105,7,0.3684210526315789,0.18341754005038485,263.4692077636719,2,3,414973285,1,1,445.84381103515625
test,4,120,8,0.42105263157894735,0.18341754005038485,309.88348388671875,2,3,414973285,1,1,521.848388671875
test,4,135,9,0.47368421052631576,0.18341754005038485,355.6473693847656,2,3,414973285,1,1,597.511474609375
test,4,150,10,0.5263157894736842,0.18341754005038485,401.0970458984375,2,3,414973285,1,1,672.859130859375
test,4,165,11,0.5789473684210527,0.18341754005038485,446.0441589355469,2,3,414973285,1,1,747.6023559570312
test,4,180,12,0.631578947368421,0.18341754005038485,490.8426208496094,2,3,414973285,1,1,822.35546875
test,4,195,13,0.6842105263157895,0.18341754005038485,535.4930419921875,2,3,414973285,1,1,896.8172607421875
test,4,210,14,0.7368421052631579,0.18341754005038485,579.9442749023438,2,3,414973285,1,1,971.2352294921875
test,4,225,15,0.7894736842105263,0.18341754005038485,624.1605224609375,2,3,414973285,1,1,1045.693603515625
test,4,240,16,0.8421052631578947,0.18341754005038485,668.360595703125,2,3,414973285,1,1,1120.496826171875
test,4,255,17,0.8947368421052632,0.18341754005038485,712.479736328125,2,3,414973285,1,1,1195.289794921875
test,4,270,18,0.9473684210526315,0.18341754005038485,756.367919921875,2,3,414973285,1,1,1269.624267578125
test,4,285,19,1.0,0.18341754005038485,800.4354858398438,2,3,414973285,1,1,1345.052001953125
test,5,0,0,0.0,0.0950451355151094,0.4357244372367859,2,3,414973285,1,1,0.5237118601799011
test,5,15,1,0.05263157894736842,0.0950451355151094,10.789336204528809,2,3,414973285,1,1,26.259443283081055
test,5,30,2,0.10526315789473684,0.0950451355151094,46.88739013671875,2,3,414973285,1,1,84.95297241210938
test,5,45,3,0.15789473684210525,0.0950451355151094,96.93973541259766,2,3,414973285,1,1,160.14524841308594
test,5,60,4,0.21052631578947367,0.0950451355151094,152.70684814453125,2,3,414973285,1,1,241.58909606933594
test,5,75,5,0.2631578947368421,0.0950451355151094,210.43310546875,2,3,414973285,1,1,325.87908935546875
test,5,90,6,0.3157894736842105,0.0950451355151094,268.6583557128906,2,3,414973285,1,1,412.0306396484375
test,5,105,7,0.3684210526315789,0.0950451355151094,327.12347412109375,2,3,414973285,1,1,499.7589111328125
test,5,120,8,0.42105263157894735,0.0950451355151094,385.5522766113281,2,3,414973285,1,1,588.7697143554688
test,5,135,9,0.47368421052631576,0.0950451355151094,444.1178283691406,2,3,414973285,1,1,679.1759643554688
test,5,150,10,0.5263157894736842,0.0950451355151094,502.5803527832031,2,3,414973285,1,1,770.6434326171875
test,5,165,11,0.5789473684210527,0.0950451355151094,561.1445922851562,2,3,414973285,1,1,862.859130859375
test,5,180,12,0.631578947368421,0.0950451355151094,619.43994140625,2,3,414973285,1,1,955.6435546875
test,5,195,13,0.6842105263157895,0.0950451355151094,677.6542358398438,2,3,414973285,1,1,1048.3724365234375
test,5,210,14,0.7368421052631579,0.0950451355151094,735.6369018554688,2,3,414973285,1,1,1141.08984375
test,5,225,15,0.7894736842105263,0.0950451355151094,793.3048706054688,2,3,414973285,1,1,1233.79638671875
test,5,240,16,0.8421052631578947,0.0950451355151094,850.7084350585938,2,3,414973285,1,1,1326.2637939453125
test,5,255,17,0.8947368421052632,0.0950451355151094,907.9109497070312,2,3,414973285,1,1,1418.2408447265625
test,5,270,18,0.9473684210526315,0.0950451355151094,965.0159301757812,2,3,414973285,1,1,1509.961181640625
test,5,285,19,1.0,0.0950451355151094,1021.75,2,3,414973285,1,1,1601.34375
test,6,0,0,0.0,-0.24482213582355292,0.46280914545059204,2,3,414973285,1,1,0.5487160086631775
test,6,15,1,0.05263157894736842,-0.24482213582355292,10.63283920288086,2,3,414973285,1,1,26.576007843017578
test,6,30,2,0.10526315789473684,-0.24482213582355292,47.89610290527344,2,3,414973285,1,1,89.45748138427734
test,6,45,3,0.15789473684210525,-0.24482213582355292,101.00969696044922,2,3,414973285,1,1,179.74691772460938
test,6,60,4,0.21052631578947367,-0.24482213582355292,160.11672973632812,2,3,414973285,1,1,291.52081298828125
test,6,75,5,0.2631578947368421,-0.24482213582355292,216.52528381347656,2,3,414973285,1,1,416.673828125
test,6,90,6,0.3157894736842105,-0.24482213582355292,265.0210876464844,2,3,414973285,1,1,547.9920654296875
test,6,105,7,0.3684210526315789,-0.24482213582355292,304.5360107421875,2,3,414973285,1,1,679.8375854492188
test,6,120,8,0.42105263157894735,-0.24482213582355292,336.3031921386719,2,3,414973285,1,1,807.80078125
test,6,135,9,0.47368421052631576,-0.24482213582355292,363.3484802246094,2,3,414973285,1,1,933.9049682617188
test,6,150,10,0.5263157894736842,-0.24482213582355292,388.6953430175781,2,3,414973285,1,1,1056.42724609375
test,6,165,11,0.5789473684210527,-0.24482213582355292,413.4619445800781,2,3,414973285,1,1,1176.2313232421875
test,6,180,12,0.631578947368421,-0.24482213582355292,438.3760681152344,2,3,414973285,1,1,1294.354248046875
test,6,195,13,0.6842105263157895,-0.24482213582355292,463.5529479980469,2,3,414973285,1,1,1410.3638916015625
test,6,210,14,0.7368421052631579,-0.24482213582355292,488.8059387207031,2,3,414973285,1,1,1524.895263671875
test,6,225,15,0.7894736842105263,-0.24482213582355292,513.8569946289062,2,3,414973285,1,1,1639.3983154296875
test,6,240,16,0.8421052631578947,-0.24482213582355292,539.4243774414062,2,3,414973285,1,1,1754.2010498046875
test,6,255,17,0.8947368421052632,-0.24482213582355292,565.25341796875,2,3,414973285,1,1,1869.0595703125
test,6,270,18,0.9473684210526315,-0.24482213582355292,591.069580078125,2,3,414973285,1,1,1984.8992919921875
test,6,285,19,1.0,-0.24482213582355292,617.5330200195312,2,3,414973285,1,1,2101.234619140625
test,7,0,0,0.0,0.02298076051167721,0.44432735443115234,2,3,414973285,1,1,0.5417414307594299
test,7,15,1,0.05263157894736842,0.02298076051167721,5.946715831756592,2,3,414973285,1,1,21.3362979888916
test,7,30,2,0.10526315789473684,0.02298076051167721,34.835201263427734,2,3,414973285,1,1,69.7903060913086
test,7,45,3,0.15789473684210525,0.02298076051167721,79.58348083496094,2,3,414973285,1,1,135.0438690185547
test,7,60,4,0.21052631578947367,0.02298076051167721,132.01235961914062,2,3,414973285,1,1,206.68846130371094
test,7,75,5,0.2631578947368421,0.02298076051167721,186.8682861328125,2,3,414973285,1,1,279.708740234375
test,7,90,6,0.3157894736842105,0.02298076051167721,241.8040008544922,2,3,414973285,1,1,352.8307189941406
test,7,105,7,0.3684210526315789,0.02298076051167721,295.9033203125,2,3,414973285,1,1,425.8487548828125
test,7,120,8,0.42105263157894735,0.02298076051167721,349.08087158203125,2,3,414973285,1,1,498.8590393066406
test,7,135,9,0.47368421052631576,0.02298076051167721,401.36480712890625,2,3,414973285,1,1,571.63134765625
test,7,150,10,0.5263157894736842,0.02298076051167721,453.17828369140625,2,3,414973285,1,1,644.3826904296875
test,7,165,11,0.5789473684210527,0.02298076051167721,504.5509033203125,2,3,414973285,1,1,717.0361328125
test,7,180,12,0.631578947368421,0.02298076051167721,555.5964965820312,2,3,414973285,1,1,789.6411743164062
test,7,195,13,0.6842105263157895,0.02298076051167721,606.5839233398438,2,3,414973285,1,1,861.9849853515625
test,7,210,14,0.7368421052631579,0.02298076051167721,657.419677734375,2,3,414973285,1,1,934.406005859375
test,7,225,15,0.7894736842105263,0.02298076051167721,708.309326171875,2,3,414973285,1,1,1006.722412109375
test,7,240,16,0.8421052631578947,0.02298076051167721,758.991455078125,2,3,414973285,1,1,1078.9976806640625
test,7,255,17,0.8947368421052632,0.02298076051167721,809.6199340820312,2,3,414973285,1,1,1151.010498046875
test,7,270,18,0.9473684210526315,0.02298076051167721,860.2337646484375,2,3,414973285,1,1,1223.297607421875
test,7,285,19,1.0,0.02298076051167721,910.739990234375,2,3,414973285,1,1,1295.43310546875
test,8,0,0,0.0,0.3873779088920612,0.39691829681396484,2,3,414973285,1,1,0.493165522813797
test,8,15,1,0.05263157894736842,0.3873779088920612,8.2207670211792,2,3,414973285,1,1,25.677406311035156
test,8,30,2,0.10526315789473684,0.3873779088920612,32.33646011352539,2,3,414973285,1,1,81.22493743896484
test,8,45,3,0.15789473684210525,0.3873779088920612,63.40351867675781,2,3,414973285,1,1,150.2735595703125
test,8,60,4,0.21052631578947367,0.3873779088920612,97.50463104248047,2,3,414973285,1,1,223.1748046875
test,8,75,5,0.2631578947368421,0.3873779088920612,133.44480895996094,2,3,414973285,1,1,296.9920959472656
test,8,90,6,0.3157894736842105,0.3873779088920612,170.9427032470703,2,3,414973285,1,1,371.2149353027344
test,8,105,7,0.3684210526315789,0.3873779088920612,209.6331787109375,2,3,414973285,1,1,445.5707092285156
test,8,120,8,0.42105263157894735,0.3873779088920612,249.49996948242188,2,3,414973285,1,1,520.4384155273438
test,8,135,9,0.47368421052631576,0.3873779088920612,290.1048583984375,2,3,414973285,1,1,595.1749267578125
test,8,150,10,0.5263157894736842,0.3873779088920612,331.19671630859375,2,3,414973285,1,1,669.7337646484375
test,8,165,11,0.5789473684210527,0.3873779088920612,372.8463439941406,2,3,414973285,1,1,744.208740234375
test,8,180,12,0.631578947368421,0.3873779088920612,415.4334411621094,2,3,414973285,1,1,819.0419311523438
test,8,195,13,0.6842105263157895,0.3873779088920612,457.95166015625,2,3,414973285,1,1,893.2042236328125
test,8,210,14,0.7368421052631579,0.3873779088920612,501.56744384765625,2,3,414973285,1,1,967.7733154296875
test,8,225,15,0.7894736842105263,0.3873779088920612,544.9185180664062,2,3,414973285,1,1,1041.5242919921875
test,8,240,16,0.8421052631578947,0.3873779088920612,588.9779052734375,2,3,414973285,1,1,1115.0084228515625
test,8,255,17,0.8947368421052632,0.3873779088920612,633.1371459960938,2,3,414973285,1,1,1188.4813232421875
test,8,270,18,0.9473684210526315,0.3873779088920612,677.629150390625,2,3,414973285,1,1,1261.6513671875
test,8,285,19,1.0,0.3873779088920612,722.1844482421875,2,3,414973285,1,1,1334.2652587890625
test,9,0,0,0.0,0.1295779047889524,0.4285685420036316,2,3,414973285,1,1,0.5176305770874023
test,9,15,1,0.05263157894736842,0.1295779047889524,12.12413215637207,2,3,414973285,1,1,28.04536247253418
test,9,30,2,0.10526315789473684,0.1295779047889524,46.458946228027344,2,3,414973285,1,1,84.2813491821289
test,9,45,3,0.15789473684210525,0.1295779047889524,92.29468536376953,2,3,414973285,1,1,155.2231903076172
test,9,60,4,0.21052631578947367,0.1295779047889524,143.50503540039062,2,3,414973285,1,1,234.19357299804688
test,9,75,5,0.2631578947368421,0.1295779047889524,197.42318725585938,2,3,414973285,1,1,318.98785400390625
test,9,90,6,0.3157894736842105,0.1295779047889524,252.89053344726562,2,3,414973285,1,1,408.6237487792969
test,9,105,7,0.3684210526315789,0.1295779047889524,308.9597473144531,2,3,414973285,1,1,501.2538146972656
test,9,120,8,0.42105263157894735,0.1295779047889524,365.3409729003906,2,3,414973285,1,1,595.9019165039062
test,9,135,9,0.47368421052631576,0.1295779047889524,421.73089599609375,2,3,414973285,1,1,691.075439453125
test,9,150,10,0.5263157894736842,0.1295779047889524,478.0504150390625,2,3,414973285,1,1,786.2421875
test,9,165,11,0.5789473684210527,0.1295779047889524,534.0720825195312,2,3,414973285,1,1,880.7200317382812
test,9,180,12,0.631578947368421,0.1295779047889524,589.8469848632812,2,3,414973285,1,1,974.2254638671875
test,9,195,13,0.6842105263157895,0.1295779047889524,645.4729614257812,2,3,414973285,1,1,1066.88330078125
test,9,210,14,0.7368421052631579,0.1295779047889524,700.7583618164062,2,3,414973285,1,1,1158.57958984375
test,9,225,15,0.7894736842105263,0.1295779047889524,755.7784423828125,2,3,414973285,1,1,1249.4263916015625
test,9,240,16,0.8421052631578947,0.1295779047889524,810.6345825195312,2,3,414973285,1,1,1339.76953125
test,9,255,17,0.8947368421052632,0.1295779047889524,865.2020874023438,2,3,414973285,1,1,1429.4267578125
test,9,270,18,0.9473684210526315,0.1295779047889524,919.743896484375,2,3,414973285,1,1,1518.41162109375
test,9,285,19,1.0,0.1295779047889524,973.8731079101562,2,3,414973285,1,1,1607.255859375
test,10,0,0,0.0,0.3524800528535854,0.40563827753067017,2,3,414973285,1,1,0.5031660199165344
test,10,15,1,0.05263157894736842,0.3524800528535854,7.09869384765625,2,3,414973285,1,1,22.879940032958984
test,10,30,2,0.10526315789473684,0.3524800528535854,29.648590087890625,2,3,414973285,1,1,71.92412567138672
test,10,45,3,0.15789473684210525,0.3524800528535854,59.89778137207031,2,3,414973285,1,1,135.95838928222656
test,10,60,4,0.21052631578947367,0.3524800528535854,91.76445007324219,2,3,414973285,1,1,205.6981658935547
test,10,75,5,0.2631578947368421,0.3524800528535854,122.27581024169922,2,3,414973285,1,1,276.46337890625
test,10,90,6,0.3157894736842105,0.3524800528535854,150.7771453857422,2,3,414973285,1,1,346.7702331542969
test,10,105,7,0.3684210526315789,0.3524800528535854,177.00405883789062,2,3,414973285,1,1,416.58306884765625
test,10,120,8,0.42105263157894735,0.3524800528535854,201.70565795898438,2,3,414973285,1,1,485.7837829589844
test,10,135,9,0.47368421052631576,0.3524800528535854,224.26560974121094,2,3,414973285,1,1,554.5384521484375
test,10,150,10,0.5263157894736842,0.3524800528535854,245.56362915039062,2,3,414973285,1,1,623.00830078125
test,10,165,11,0.5789473684210527,0.3524800528535854,265.9500427246094,2,3,414973285,1,1,691.3031616210938
test,10,180,12,0.631578947368421,0.3524800528535854,285.4529724121094,2,3,414973285,1,1,759.8530883789062
test,10,195,13,0.6842105263157895,0.3524800528535854,304.0210266113281,2,3,414973285,1,1,828.1494750976562
test,10,210,14,0.7368421052631579,0.3524800528535854,321.3810729980469,2,3,414973285,1,1,896.40966796875
test,10,225,15,0.7894736842105263,0.3524800528535854,338.2993469238281,2,3,414973285,1,1,964.9625244140625
test,10,240,16,0.8421052631578947,0.3524800528535854,354.64019775390625,2,3,414973285,1,1,1033.337646484375
test,10,255,17,0.8947368421052632,0.3524800528535854,370.5333557128906,2,3,414973285,1,1,1101.4310302734375
test,10,270,18,0.9473684210526315,0.3524800528535854,385.7610778808594,2,3,414973285,1,1,1169.6829833984375
test,10,285,19,1.0,0.3524800528535854,401.5455322265625,2,3,414973285,1,1,1238.39306640625
test,11,0,0,0.0,-0.40037890147830096,0.4583561420440674,2,3,414973285,1,1,0.5406069755554199
test,11,15,1,0.05263157894736842,-0.40037890147830096,11.154704093933105,2,3,414973285,1,1,28.45937728881836
test,11,30,2,0.10526315789473684,-0.40037890147830096,46.611209869384766,2,3,414973285,1,1,94.93949890136719
test,11,45,3,0.15789473684210525,-0.40037890147830096,94.37053680419922,2,3,414973285,1,1,192.11264038085938
test,11,60,4,0.21052631578947367,-0.40037890147830096,146.51031494140625,2,3,414973285,1,1,313.3182373046875
test,11,75,5,0.2631578947368421,-0.40037890147830096,200.15960693359375,2,3,414973285,1,1,451.0893249511719
test,11,90,6,0.3157894736842105,-0.40037890147830096,254.43983459472656,2,3,414973285,1,1,600.271484375
test,11,105,7,0.3684210526315789,-0.40037890147830096,308.57855224609375,2,3,414973285,1,1,756.147705078125
test,11,120,8,0.42105263157894735,-0.40037890147830096,362.2553405761719,2,3,414973285,1,1,917.6162719726562
test,11,135,9,0.47368421052631576,-0.40037890147830096,415.0424499511719,2,3,414973285,1,1,1082.039306640625
test,11,150,10,0.5263157894736842,-0.40037890147830096,467.0916442871094,2,3,414973285,1,1,1248.96875
test,11,165,11,0.5789473684210527,-0.40037890147830096,518.1388549804688,2,3,414973285,1,1,1414.76904296875
test,11,180,12,0.631578947368421,-0.40037890147830096,568.7220458984375,2,3,414973285,1,1,1581.4866943359375
test,11,195,13,0.6842105263157895,-0.40037890147830096,618.8753051757812,2,3,414973285,1,1,1746.3035888671875
test,11,210,14,0.7368421052631579,-0.40037890147830096,668.7476196289062,2,3,414973285,1,1,1910.6929931640625
test,11,225,15,0.7894736842105263,-0.40037890147830096,718.8065795898438,2,3,414973285,1,1,2073.872802734375
test,11,240,16,0.8421052631578947,-0.40037890147830096,768.4932250976562,2,3,414973285,1,1,2235.647705078125
test,11,255,17,0.8947368421052632,-0.40037890147830096,818.5182495117188,2,3,414973285,1,1,2397.14404296875
test,11,270,18,0.9473684210526315,-0.40037890147830096,868.0508422851562,2,3,414973285,1,1,2557.020263671875
test,11,285,19,1.0,-0.40037890147830096,917.9108276367188,2,3,414973285,1,1,2716.746826171875
test,12,0,0,0.0,-0.21987798577425652,0.4678140878677368,2,3,414973285,1,1,0.5494333505630493
test,12,15,1,0.05263157894736842,-0.21987798577425652,9.600309371948242,2,3,414973285,1,1,24.116756439208984
test,12,30,2,0.10526315789473684,-0.21987798577425652,51.01239776611328,2,3,414973285,1,1,91.13900756835938
test,12,45,3,0.15789473684210525,-0.21987798577425652,111.79988861083984,2,3,414973285,1,1,185.85284423828125
test,12,60,4,0.21052631578947367,-0.21987798577425652,177.9432373046875,2,3,414973285,1,1,289.22845458984375
test,12,75,5,0.2631578947368421,-0.21987798577425652,242.49603271484375,2,3,414973285,1,1,392.34649658203125
test,12,90,6,0.3157894736842105,-0.21987798577425652,303.2042236328125,2,3,414973285,1,1,492.424560546875
test,12,105,7,0.3684210526315789,-0.21987798577425652,361.1754455566406,2,3,414973285,1,1,588.6248168945312
test,12,120,8,0.42105263157894735,-0.21987798577425652,416.94366455078125,2,3,414973285,1,1,681.6904296875
test,12,135,9,0.47368421052631576,-0.21987798577425652,471.4607849121094,2,3,414973285,1,1,772.36572265625
test,12,150,10,0.5263157894736842,-0.21987798577425652,525.3124389648438,2,3,414973285,1,1,861.5303344726562
test,12,165,11,0.5789473684210527,-0.21987798577425652,578.2342529296875,2,3,414973285,1,1,949.837646484375
test,12,180,12,0.631578947368421,-0.21987798577425652,630.794921875,2,3,414973285,1,1,1037.590576171875
test,12,195,13,0.6842105263157895,-0.21987798577425652,683.024658203125,2,3,414973285,1,1,1125.2947998046875
test,12,210,14,0.7368421052631579,-0.21987798577425652,735.088623046875,2,3,414973285,1,1,1213.2469482421875
test,12,225,15,0.7894736842105263,-0.21987798577425652,786.81494140625,2,3,414973285,1,1,1301.404052734375
test,12,240,16,0.8421052631578947,-0.21987798577425652,838.0868530273438,2,3,414973285,1,1,1389.466552734375
test,12,255,17,0.8947368421052632,-0.21987798577425652,889.4876708984375,2,3,414973285,1,1,1478.009033203125
test,12,270,18,0.9473684210526315,-0.21987798577425652,940.5131225585938,2,3,414973285,1,1,1566.72705078125
test,12,285,19,1.0,-0.21987798577425652,991.6557006835938,2,3,414973285,1,1,1655.4453125
test,13,0,0,0.0,-0.32336614357869486,0.4637773036956787,2,3,414973285,1,1,0.5475748181343079
test,13,15,1,0.05263157894736842,-0.32336614357869486,13.957667350769043,2,3,414973285,1,1,32.066165924072266
test,13,30,2,0.10526315789473684,-0.32336614357869486,55.85795593261719,2,3,414973285,1,1,106.74482727050781
test,13,45,3,0.15789473684210525,-0.32336614357869486,105.70072174072266,2,3,414973285,1,1,203.10202026367188
test,13,60,4,0.21052631578947367,-0.32336614357869486,154.57382202148438,2,3,414973285,1,1,309.600341796875
test,13,75,5,0.2631578947368421,-0.32336614357869486,200.25906372070312,2,3,414973285,1,1,423.0773010253906
test,13,90,6,0.3157894736842105,-0.32336614357869486,242.47996520996094,2,3,414973285,1,1,542.8665161132812
test,13,105,7,0.3684210526315789,-0.32336614357869486,280.9474792480469,2,3,414973285,1,1,669.3526611328125
test,13,120,8,0.42105263157894735,-0.32336614357869486,316.02001953125,2,3,414973285,1,1,801.8026123046875
test,13,135,9,0.47368421052631576,-0.32336614357869486,347.5887756347656,2,3,414973285,1,1,939.989990234375
test,13,150,10,0.5263157894736842,-0.32336614357869486,375.7021789550781,2,3,414973285,1,1,1082.9776611328125
test,13,165,11,0.5789473684210527,-0.32336614357869486,401.3496398925781,2,3,414973285,1,1,1229.869384765625
test,13,180,12,0.631578947368421,-0.32336614357869486,424.0049133300781,2,3,414973285,1,1,1379.8521728515625
test,13,195,13,0.6842105263157895,-0.32336614357869486,444.22760009765625,2,3,414973285,1,1,1533.20166015625
test,13,210,14,0.7368421052631579,-0.32336614357869486,463.2639465332031,2,3,414973285,1,1,1687.460205078125
test,13,225,15,0.7894736842105263,-0.32336614357869486,480.2808532714844,2,3,414973285,1,1,1842.6048583984375
test,13,240,16,0.8421052631578947,-0.32336614357869486,496.6224060058594,2,3,414973285,1,1,1998.363525390625
test,13,255,17,0.8947368421052632,-0.32336614357869486,511.9106140136719,2,3,414973285,1,1,2154.250732421875
test,13,270,18,0.9473684210526315,-0.32336614357869486,527.1129760742188,2,3,414973285,1,1,2310.144287109375
test,13,285,19,1.0,-0.32336614357869486,540.9417114257812,2,3,414973285,1,1,2465.864990234375
test,14,0,0,0.0,0.24101002113566364,0.41656315326690674,2,3,414973285,1,1,0.5132166147232056
test,14,15,1,0.05263157894736842,0.24101002113566364,12.606311798095703,2,3,414973285,1,1,30.954360961914062
test,14,30,2,0.10526315789473684,0.24101002113566364,51.758094787597656,2,3,414973285,1,1,101.09459686279297
test,14,45,3,0.15789473684210525,0.24101002113566364,103.7112045288086,2,3,414973285,1,1,189.3375701904297
test,14,60,4,0.21052631578947367,0.24101002113566364,161.1916961669922,2,3,414973285,1,1,283.3402404785156
test,14,75,5,0.2631578947368421,0.24101002113566364,221.46705627441406,2,3,414973285,1,1,378.6924133300781
test,14,90,6,0.3157894736842105,0.24101002113566364,283.14483642578125,2,3,414973285,1,1,473.85308837890625
test,14,105,7,0.3684210526315789,0.24101002113566364,345.7770080566406,2,3,414973285,1,1,568.641845703125
test,14,120,8,0.42105263157894735,0.24101002113566364,408.7162780761719,2,3,414973285,1,1,662.7586669921875
test,14,135,9,0.47368421052631576,0.24101002113566364,472.0150451660156,2,3,414973285,1,1,756.4397583007812
test,14,150,10,0.5263157894736842,0.24101002113566364,535.489990234375,2,3,414973285,1,1,849.716796875
test,14,165,11,0.5789473684210527,0.24101002113566364,599.161376953125,2,3,414973285,1,1,942.61962890625
test,14,180,12,0.631578947368421,0.24101002113566364,662.6708984375,2,3,414973285,1,1,1034.9464111328125
test,14,195,13,0.6842105263157895,0.24101002113566364,726.3497314453125,2,3,414973285,1,1,1127.0880126953125
test,14,210,14,0.7368421052631579,0.24101002113566364,790.0576171875,2,3,414973285,1,1,1218.856689453125
test,14,225,15,0.7894736842105263,0.24101002113566364,854.0571899414062,2,3,414973285,1,1,1310.6201171875
test,14,240,16,0.8421052631578947,0.24101002113566364,917.8958129882812,2,3,414973285,1,1,1402.0667724609375
test,14,255,17,0.8947368421052632,0.24101002113566364,981.6842651367188,2,3,414973285,1,1,1493.26171875
test,14,270,18,0.9473684210526315,0.24101002113566364,1045.6473388671875,2,3,414973285,1,1,1584.507568359375
test,14,285,19,1.0,0.24101002113566364,1109.3345947265625,2,3,414973285,1,1,1675.54638671875
test,15,0,0,0.0,0.22590702007093752,0.415499210357666,2,3,414973285,1,1,0.504521369934082
test,15,15,1,0.05263157894736842,0.22590702007093752,17.92974281311035,2,3,414973285,1,1,37.66087341308594
test,15,30,2,0.10526315789473684,0.22590702007093752,64.81419372558594,2,3,414973285,1,1,118.43279266357422
test,15,45,3,0.15789473684210525,0.22590702007093752,121.93122100830078,2,3,414973285,1,1,215.69793701171875
test,15,60,4,0.21052631578947367,0.22590702007093752,181.26797485351562,2,3,414973285,1,1,317.812255859375
test,15,75,5,0.2631578947368421,0.22590702007093752,239.75396728515625,2,3,414973285,1,1,420.3537292480469
test,15,90,6,0.3157894736842105,0.22590702007093752,296.9586181640625,2,3,414973285,1,1,521.86328125
test,15,105,7,0.3684210526315789,0.22590702007093752,352.6986389160156,2,3,414973285,1,1,621.4718017578125
test,15,120,8,0.42105263157894735,0.22590702007093752,407.69775390625,2,3,414973285,1,1,719.2506103515625
test,15,135,9,0.47368421052631576,0.22590702007093752,462.3751525878906,2,3,414973285,1,1,815.3971557617188
test,15,150,10,0.5263157894736842,0.22590702007093752,517.3121337890625,2,3,414973285,1,1,910.5707397460938
test,15,165,11,0.5789473684210527,0.22590702007093752,572.6704711914062,2,3,414973285,1,1,1005.0499877929688
test,15,180,12,0.631578947368421,0.22590702007093752,628.28662109375,2,3,414973285,1,1,1098.68115234375
test,15,195,13,0.6842105263157895,0.22590702007093752,684.5751342773438,2,3,414973285,1,1,1192.1988525390625
test,15,210,14,0.7368421052631579,0.22590702007093752,741.2274780273438,2,3,414973285,1,1,1285.4423828125
test,15,225,15,0.7894736842105263,0.22590702007093752,798.2379760742188,2,3,414973285,1,1,1378.3795166015625
test,15,240,16,0.8421052631578947,0.22590702007093752,855.5576782226562,2,3,414973285,1,1,1471.190185546875
test,15,255,17,0.8947368421052632,0.22590702007093752,913.22802734375,2,3,414973285,1,1,1564.0977783203125
test,15,270,18,0.9473684210526315,0.22590702007093752,970.7984008789062,2,3,414973285,1,1,1656.6329345703125
test,15,285,19,1.0,0.22590702007093752,1028.8359375,2,3,414973285,1,1,1749.544189453125
test,16,0,0,0.0,0.27772893013013333,0.4178292155265808,2,3,414973285,1,1,0.5072035193443298
test,16,15,1,0.05263157894736842,0.27772893013013333,6.570880889892578,2,3,414973285,1,1,20.859607696533203
test,16,30,2,0.10526315789473684,0.27772893013013333,30.842077255249023,2,3,414973285,1,1,66.53129577636719
test,16,45,3,0.15789473684210525,0.27772893013013333,65.49432373046875,2,3,414973285,1,1,126.6783676147461
test,16,60,4,0.21052631578947367,0.27772893013013333,105.90116119384766,2,3,414973285,1,1,194.56072998046875
test,16,75,5,0.2631578947368421,0.27772893013013333,149.40130615234375,2,3,414973285,1,1,266.50311279296875
test,16,90,6,0.3157894736842105,0.27772893013013333,194.84634399414062,2,3,414973285,1,1,340.84173583984375
test,16,105,7,0.3684210526315789,0.27772893013013333,241.34817504882812,2,3,414973285,1,1,416.5736083984375
test,16,120,8,0.42105263157894735,0.27772893013013333,288.5125427246094,2,3,414973285,1,1,492.9433288574219
test,16,135,9,0.47368421052631576,0.27772893013013333,335.6446838378906,2,3,414973285,1,1,568.9759521484375
test,16,150,10,0.5263157894736842,0.27772893013013333,383.0051574707031,2,3,414973285,1,1,644.5908813476562
test,16,165,11,0.5789473684210527,0.27772893013013333,430.1891174316406,2,3,414973285,1,1,719.4000244140625
test,16,180,12,0.631578947368421,0.27772893013013333,477.1728515625,2,3,414973285,1,1,793.4285888671875
test,16,195,13,0.6842105263157895,0.27772893013013333,523.6956176757812,2,3,414973285,1,1,866.540771484375
test,16,210,14,0.7368421052631579,0.27772893013013333,569.8370971679688,2,3,414973285,1,1,938.7081909179688
test,16,225,15,0.7894736842105263,0.27772893013013333,615.4545288085938,2,3,414973285,1,1,1009.9971923828125
test,16,240,16,0.8421052631578947,0.27772893013013333,660.5065307617188,2,3,414973285,1,1,1080.42578125
test,16,255,17,0.8947368421052632,0.27772893013013333,705.30908203125,2,3,414973285,1,1,1150.3392333984375
test,16,270,18,0.9473684210526315,0.27772893013013333,749.6207885742188,2,3,414973285,1,1,1219.578369140625
test,16,285,19,1.0,0.27772893013013333,793.6541748046875,2,3,414973285,1,1,1288.5496826171875
test,17,0,0,0.0,-0.16665686710960664,0.4628223180770874,2,3,414973285,1,1,0.5486997365951538
test,17,15,1,0.05263157894736842,-0.16665686710960664,10.109687805175781,2,3,414973285,1,1,25.792749404907227
test,17,30,2,0.10526315789473684,-0.16665686710960664,43.42784118652344,2,3,414973285,1,1,81.1205825805664
test,17,45,3,0.15789473684210525,-0.16665686710960664,87.9738998413086,2,3,414973285,1,1,150.54977416992188
